gene	aRRA	p_value	p_value (adj.)	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
SLC10A6	9.96555568543e-05	0.004	0.60875	False	6	2	0.712781835279
RP1	0.000103858062634	0.004	0.60875	False	6	2	-0.0576777015107
PIAS3	0.000108487444191	0.004	0.60875	False	6	2	0.00247884632484
HNRNPH3	0.000108487444191	0.004	0.60875	False	6	2	-0.492383528823
C11orf93	0.000108487444191	0.004	0.60875	False	6	2	-0.100970705161
HCRTR1	0.000114368806725	0.004	0.60875	False	6	1	0.882372253013
hsa-mir-590	0.000122538007205	0.004	0.60875	False	3	1	2.21957374626
SULF2	0.000126999648238	0.004	0.60875	False	6	1	-0.229375370043
CPD	0.000126999648238	0.004	0.60875	False	6	1	-0.258888046578
LRIG1	0.000126999648238	0.004	0.60875	False	6	1	1.50198610027
LPGAT1	0.000126999648238	0.004	0.60875	False	6	1	-0.355750419984
TJP3	0.000126999648238	0.004	0.60875	False	6	1	1.19674511026
OTUD6A	0.000126999648238	0.004	0.60875	False	6	1	-0.0194963849958
OPRL1	0.000126999648238	0.004	0.60875	False	6	1	0.369026838948
SESN3	0.000126999648238	0.004	0.60875	False	6	1	-0.46500621555
CADPS	0.000126999648238	0.004	0.60875	False	6	1	-0.29967422904
PGC	0.000126999648238	0.004	0.60875	False	6	1	0.835566491534
SHROOM4	0.000126999648238	0.004	0.60875	False	6	1	0.674731254781
ST3GAL6	0.000130707207686	0.004	0.60875	False	6	1	-0.256660093225
ZNF784	0.000138876408166	0.004	0.60875	False	6	1	2.03418563491
RAB18	0.000147045608646	0.004	0.60875	False	6	1	0.210623519973
SLC4A4	0.000148956789532	0.004	0.60875	False	6	2	0.272319712096
SLC35G6	0.000150155632098	0.004	0.60875	False	6	2	-0.0164586825174
AP1S3	0.000155214809127	0.004	0.60875	False	6	1	-0.186014852671
OC90	0.000161472711934	0.004	0.60875	False	6	1	0.854413672454
TMEM48	0.000161472711934	0.004	0.60875	False	6	2	1.58533630887
GLB1	0.000163384009607	0.004	0.60875	False	6	1	-0.323103881011
KCNK5	0.000167655436821	0.004	0.60875	False	6	2	-0.145502661944
NRM	0.000168078808968	0.004	0.60875	False	6	2	-0.257022945352
PRLH	0.000169777636422	0.004	0.60875	False	6	2	0.127913012006
USP17L4	0.000171553210087	0.004	0.60875	False	6	1	1.19614708702
TDRD9	0.000179722410568	0.004	0.60875	False	6	1	-2.42893986275
MGMT	0.000187891611048	0.004	0.60875	False	6	1	-1.27873238324
KIAA1045	0.000204230012009	0.004	0.60875	False	6	1	-0.286077169985
PCDHAC1	0.000212399212489	0.004	0.60875	False	6	1	1.12235184251
NonTargetingControlGuideForHuman_0314	0.000220568412969	0.004	0.60875	False	1	1	8.72186083547
ZNF44	0.00023690681393	0.004	0.60875	False	6	1	0.54763171896
ARHGEF26	0.000241296914146	0.004	0.60875	False	6	2	-0.462252681249
SRPK1	0.000241296914146	0.004	0.60875	False	6	2	1.53494087036
GCLC	0.000243969133826	0.004	0.60875	False	6	2	-0.436193315648
KCNAB1	0.000244735327965	0.004	0.60875	False	6	2	0.779763077451
ATG5	0.00024507601441	0.004	0.60875	False	6	1	-0.417174504155
CAMK4	0.000249099784936	0.004	0.60875	False	6	2	0.0952892342633
ORC4	0.000253245214891	0.004	0.60875	False	6	1	0.845956962712
MEN1	0.000259521253162	0.004	0.60875	False	6	2	0.837990767609
OR10J3	0.000259521253162	0.004	0.60875	False	6	2	0.788751842639
MANSC1	0.000259521253162	0.004	0.60875	False	6	2	1.19501570873
SLC15A4	0.000268547408518	0.004	0.60875	False	6	2	-0.202480701923
DNAH14	0.000269583615852	0.004	0.60875	False	6	1	-1.04752067924
SUPT16H	0.000269619452996	0.004	0.60875	False	6	1	-0.939110109401
SRSF10	0.000274334756943	0.004	0.60875	False	6	2	0.470633129545
CLEC1A	0.000276232323717	0.004	0.60875	False	6	2	-0.414608241666
SERPINE1	0.000277752816332	0.004	0.60875	False	6	1	0.0927135805926
PAK2	0.000278818053754	0.004	0.60875	False	6	2	0.636727454193
DEFB115	0.000285922016812	0.004	0.60875	False	6	1	0.28197078483
KDM2B	0.000287201025802	0.004	0.60875	False	6	1	0.325299026176
RNF130	0.000287201025802	0.004	0.60875	False	6	2	-0.263647562374
ZNF124	0.000287201025802	0.004	0.60875	False	6	2	1.01781243849
PROC	0.000287201025802	0.004	0.60875	False	6	1	-0.0423669004521
CNOT6L	0.000294091217293	0.004	0.60875	False	6	1	0.343480156408
FRRS1L	0.000295989184482	0.004	0.60875	False	6	2	0.129915086649
ZNF253	0.000302260417773	0.004	0.60875	False	6	1	0.584870327917
EPHB4	0.000307482847341	0.004	0.60875	False	6	2	0.655078446446
C7orf69	0.000307482847341	0.004	0.60875	False	6	2	-0.981518206952
DEPDC4	0.000307482847341	0.004	0.60875	False	6	2	1.42173463045
PIWIL3	0.000310429618253	0.004	0.60875	False	6	1	0.927760829629
SMCO2	0.000318174595705	0.004	0.60875	False	6	1	-0.50419581597
LRRIQ3	0.000318598818734	0.004	0.60875	False	6	1	-0.240367729398
PLA2G4C	0.000326768019214	0.004	0.60875	False	6	1	2.02137415301
PANX2	0.000334937219694	0.004	0.60875	False	6	1	-0.368792299616
NOP16	0.000351275620655	0.004	0.60875	False	6	1	-0.00330168483245
LOC730159	0.000359444821135	0.004	0.60875	False	6	1	-0.916566238775
GTF2B	0.000367614021616	0.004	0.60875	False	6	1	0.905655409574
SH2B3	0.000375783222096	0.004	0.60875	False	6	1	1.23939285647
EIF4A3	0.000383952422576	0.004	0.60875	False	6	1	-0.171968570383
HCFC2	0.000392121623057	0.004	0.60875	False	6	1	0.0370703824433
DHRS7B	0.000400290823537	0.004	0.60875	False	6	1	0.341370386742
TAAR5	0.000408460024017	0.004	0.60875	False	6	1	-0.19071404152
LUZP2	0.000416629224498	0.004	0.60875	False	6	1	0.507342869284
ADRA2C	0.000424798424978	0.004	0.60875	False	6	1	0.629345204045
PPP3CA	0.000432967625458	0.004	0.60875	False	6	1	-0.0276204552161
hsa-mir-4472-1	0.000441136825939	0.004	0.60875	False	4	1	1.02919422779
TMA16	0.000449306026419	0.004	0.60875	False	6	1	0.597267687693
KLHDC10	0.0004574752269	0.004	0.60875	False	6	1	0.197909057531
FAM183A	0.00046564442738	0.004	0.60875	False	6	1	0.93872670798
RPL26	0.00047381362786	0.004	0.60875	False	6	1	-0.782562929125
FTL	0.000481982828341	0.004	0.60875	False	6	1	0.0652925062032
IQCG	0.000485063821704	0.004	0.60875	False	6	2	0.147799596088
EXOC1	0.000488668891591	0.004	0.60875	False	6	2	0.54442736258
JMY	0.000490152028821	0.004	0.60875	False	6	1	0.162543439671
CCS	0.000495919072867	0.004	0.60875	False	6	2	-0.911346717396
CNIH1	0.000498321229301	0.004	0.60875	False	6	1	0.943292949339
SPATA19	0.000499564184256	0.004	0.60875	False	6	2	0.325165594426
ZDHHC7	0.000505607798292	0.004	0.60875	False	6	2	-1.17807119673
hsa-mir-520c	0.000506490429782	0.004	0.60875	False	4	1	1.09601319287
RAB15	0.000511687749991	0.004	0.60875	False	6	2	0.938071273005
RAB44	0.000514659630262	0.005	0.755689655172	False	6	1	-0.441163070212
OR5K4	0.000519664634475	0.006	0.811666666667	False	6	1	0.499549056739
NUP43	0.000526913430983	0.006	0.811666666667	False	6	1	-1.6643111522
OR2L2	0.000526913430983	0.006	0.811666666667	False	6	1	0.904989940078
PHIP	0.000539167231703	0.006	0.811666666667	False	6	1	0.0575165648454
BANF2	0.000547336432183	0.006	0.811666666667	False	6	1	-0.0554967080915
ADCY9	0.000550846203296	0.006	0.811666666667	False	6	2	-0.632834908763
ZNF296	0.000553149390485	0.006	0.811666666667	False	6	1	-0.130301836479
ZNF317	0.000555505632664	0.006	0.811666666667	False	6	1	-0.378577229709
MPDZ	0.000563674833144	0.006	0.811666666667	False	6	1	-0.695587351188
DOCK6	0.000571844033624	0.006	0.811666666667	False	6	1	0.79462689822
MTF2	0.000580013234105	0.006	0.811666666667	False	5	1	-0.339448976523
SBSPON	0.000592267034825	0.006	0.811666666667	False	6	1	-0.201864854335
KRT74	0.000592267034825	0.006	0.811666666667	False	6	1	-0.0927024978392
AMDHD2	0.000597024198826	0.006	0.811666666667	False	6	1	-0.576959306452
ARHGAP9	0.000605236126925	0.006	0.811666666667	False	6	2	0.489095268138
COTL1	0.000609262299941	0.006	0.811666666667	False	6	1	-0.126598090249
KDM6A	0.000612690036026	0.007	0.811666666667	False	6	1	-0.37738552814
OR1L6	0.000612695041214	0.007	0.811666666667	False	6	1	0.651430582725
SMIM1	0.000620859236507	0.007	0.811666666667	False	6	1	-0.0683903878827
FAM122C	0.000629028436987	0.007	0.811666666667	False	6	1	0.120197060198
ABHD14B	0.000637197637467	0.007	0.811666666667	False	6	1	0.359719715076
ARMCX5	0.000645366837948	0.007	0.811666666667	False	6	1	-2.08628227797
PECAM1	0.000653536038428	0.007	0.811666666667	False	6	1	0.867734822874
STAG1	0.000661705238908	0.007	0.811666666667	False	6	1	-1.0470972259
PTPRJ	0.000669874439389	0.007	0.811666666667	False	6	1	-0.732898444117
RNPC3	0.000678043639869	0.007	0.811666666667	False	6	1	-1.02275039028
PCGF1	0.000686212840349	0.007	0.811666666667	False	6	1	0.412832695388
LDHAL6B	0.00069438204083	0.007	0.811666666667	False	6	1	-0.374282417937
MAP2K4	0.00070255124131	0.007	0.811666666667	False	6	1	-1.01615020916
LRRC29	0.00071072044179	0.007	0.811666666667	False	6	1	-1.06309975519
PLK4	0.000718889642271	0.007	0.811666666667	False	6	1	-0.812188487451
YTHDF1	0.000727058842751	0.007	0.811666666667	False	6	1	-0.923677904852
KPNA4	0.000735228043231	0.007	0.811666666667	False	5	1	0.69696657793
ADAM28	0.000751566444192	0.007	0.811666666667	False	6	1	-0.444968608061
ABL1	0.000759735644672	0.008	0.811666666667	False	6	1	-0.877997061411
CSGALNACT2	0.000767904845153	0.008	0.811666666667	False	6	1	-0.493936625188
SLC12A4	0.000776074045633	0.008	0.811666666667	False	6	1	0.10215774542
NCKAP1L	0.000784243246114	0.009	0.811666666667	False	6	1	-0.147272919043
FAM71B	0.000792412446594	0.009	0.811666666667	False	6	1	0.293226721615
RNF224	0.000800581647074	0.009	0.811666666667	False	6	1	-0.0515239112901
RAB11FIP2	0.000808750847555	0.009	0.811666666667	False	6	1	-0.889080535602
FAM46C	0.000816920048035	0.009	0.811666666667	False	6	1	-0.742643723894
ADCK5	0.000825089248515	0.009	0.811666666667	False	6	1	0.821772962619
GPAA1	0.000833258448996	0.009	0.811666666667	False	6	1	-0.346673936983
NUP107	0.000841427649476	0.009	0.811666666667	False	6	1	0.116968529898
NXNL1	0.000849596849956	0.009	0.811666666667	False	6	1	-0.191974024947
NKD1	0.000857766050437	0.009	0.811666666667	False	6	1	0.0238003859195
CHST2	0.000865935250917	0.009	0.811666666667	False	6	1	-0.573912030905
FAM78A	0.000874104451397	0.009	0.811666666667	False	6	1	0.190367639567
FOXJ3	0.000882273651878	0.009	0.811666666667	False	6	1	-0.463452198333
ECT2L	0.000890442852358	0.009	0.811666666667	False	6	1	0.404557810057
PYROXD1	0.000898612052838	0.009	0.811666666667	False	6	1	-0.523349376173
STYXL1	0.000906781253319	0.009	0.811666666667	False	6	1	0.0953933890973
CTTNBP2	0.000914950453799	0.009	0.811666666667	False	6	1	0.273614419561
MAP2K1	0.000923119654279	0.009	0.811666666667	False	6	1	-1.00401138889
SCP2D1	0.00093128885476	0.009	0.811666666667	False	6	1	-0.301287369533
SMOC2	0.00094762725572	0.009	0.811666666667	False	6	1	0.513582372095
HEMGN	0.000955796456201	0.009	0.811666666667	False	6	1	-0.760326772329
ZNF236	0.000963965656681	0.009	0.811666666667	False	6	1	0.42152610398
AP5Z1	0.000972134857162	0.009	0.811666666667	False	6	1	0.885533281201
PMCH	0.000980304057642	0.009	0.811666666667	False	6	1	-0.796573723594
NonTargetingControlGuideForHuman_0571	0.000988473258122	0.009	0.811666666667	False	1	1	7.3427163727
SLIT2	0.00100072705884	0.009	0.811666666667	False	4	1	0.178477031864
MAP6D1	0.00100072705884	0.009	0.811666666667	False	6	1	0.293803169488
CLU	0.00101298085956	0.009	0.811666666667	False	6	1	-1.2392248928
ZSCAN22	0.00102115006004	0.009	0.811666666667	False	6	1	-0.528267875536
OGFOD2	0.00102931926052	0.009	0.811666666667	False	6	1	0.188056774642
OPTC	0.001037488461	0.009	0.811666666667	False	6	1	-0.75232875606
ALDH1A1	0.00104565766148	0.009	0.811666666667	False	6	1	1.01344121299
PLGRKT	0.00105382686197	0.009	0.811666666667	False	6	1	0.819367390229
KCNJ8	0.00106199606245	0.009	0.811666666667	False	6	1	-0.902382521818
LRRC40	0.00107016526293	0.009	0.811666666667	False	6	1	-1.11957453947
TMEM125	0.00107833446341	0.009	0.811666666667	False	6	1	1.18311297544
hsa-mir-4427	0.00108331222271	0.009	0.811666666667	False	4	0	1.15937286555
SGOL1	0.00108650366389	0.009	0.811666666667	False	6	1	-0.365458162783
MTMR14	0.00108923562882	0.009	0.811666666667	False	6	1	0.490846974206
NPR1	0.00108923562882	0.009	0.811666666667	False	6	1	-0.140612327669
MCOLN3	0.00109247338467	0.009	0.811666666667	False	6	1	-1.13299015355
HNRNPM	0.00110284206485	0.009	0.811666666667	False	6	1	-0.428600610488
ZC2HC1A	0.00111101126533	0.009	0.811666666667	False	6	1	-0.804010457339
ZCCHC18	0.00111918046581	0.009	0.811666666667	False	6	1	-0.278045167169
C1QL3	0.00112734966629	0.009	0.811666666667	False	6	1	-0.794852075582
hsa-mir-885	0.00114368806725	0.009	0.811666666667	False	4	1	0.156894098168
SVIP	0.00115185726773	0.009	0.811666666667	False	6	1	-0.051854977249
hsa-mir-6837	0.00116002646821	0.009	0.811666666667	False	4	1	1.14063026063
DYRK1A	0.00116819566869	0.009	0.811666666667	False	6	1	0.55762533498
DIS3L2	0.00117636486917	0.009	0.811666666667	False	6	1	-0.997520945893
SLC26A2	0.00118453406965	0.009	0.811666666667	False	6	1	-0.190187157777
PCNXL3	0.00119270327013	0.009	0.811666666667	False	6	1	-0.0780408775874
PIM3	0.00120087247061	0.009	0.811666666667	False	6	1	-1.23354967034
DRD3	0.00121721087157	0.009	0.811666666667	False	6	1	0.28425199911
FTO	0.00123354927253	0.009	0.811666666667	False	6	1	0.0257083378671
SCARB1	0.00123354927253	0.009	0.811666666667	False	6	1	-0.655180118905
UCKL1	0.00123354927253	0.009	0.811666666667	False	6	1	0.0351470829196
LRIT2	0.00124988767349	0.009	0.811666666667	False	6	1	-0.189796635382
hsa-mir-650	0.00125805687397	0.009	0.811666666667	False	4	1	1.27941912118
USP35	0.00128256447541	0.009	0.811666666667	False	6	1	0.461535002106
FKBP3	0.0012907336759	0.009	0.811666666667	False	6	1	0.453876314955
STAC2	0.00129890287638	0.01	0.832215189873	False	6	1	-0.305612680952
hsa-mir-4711	0.00130707207686	0.01	0.832215189873	False	4	1	-0.312648472737
C1orf151-NBL1	0.00131524127734	0.01	0.832215189873	False	6	1	0.842920864247
PDE11A	0.00132341047782	0.01	0.832215189873	False	6	1	-1.76421722089
KLF7	0.0013315796783	0.01	0.832215189873	False	6	1	1.3297095764
ATP13A3	0.00133974887878	0.01	0.832215189873	False	6	1	0.662296467411
MTERFD3	0.0013520026795	0.01	0.832215189873	False	6	1	-0.121311071763
POLR2H	0.0013520026795	0.01	0.832215189873	False	6	1	0.134064565794
NUMA1	0.00136425648022	0.011	0.832215189873	False	6	1	0.806348023911
PCBP4	0.00137651028094	0.011	0.832215189873	False	6	1	-0.516437849946
DLX4	0.00138876408166	0.011	0.832215189873	False	6	1	-1.10939440338
RSU1	0.00139693328214	0.011	0.832215189873	False	6	1	-0.634409203416
C5orf47	0.00140510248262	0.011	0.832215189873	False	6	1	0.173965203078
MRPS9	0.0014132716831	0.011	0.832215189873	False	4	1	0.822141306094
PCDHGA10	0.00142144088358	0.011	0.832215189873	False	6	1	0.454323292125
AP3S1	0.00143777928454	0.011	0.832215189873	False	6	1	1.88367337358
C2orf68	0.00144594848502	0.011	0.832215189873	False	6	1	-0.563305080225
GAGE10	0.0014541176855	0.011	0.832215189873	False	6	1	0.466646874166
ZNF77	0.00146228688598	0.011	0.832215189873	False	6	1	-0.653528615666
COX6B2	0.0014745406867	0.011	0.832215189873	False	6	1	0.510841150016
hsa-mir-3198-2	0.0014745406867	0.011	0.832215189873	False	4	1	1.3978452095
IFNLR1	0.00148679448742	0.011	0.832215189873	False	6	1	-0.452546913105
TPCN2	0.0014949636879	0.011	0.832215189873	False	6	1	1.06324761542
TBC1D2B	0.00150313288838	0.011	0.832215189873	False	6	1	-0.108037222663
SIRT6	0.00151130208886	0.011	0.832215189873	False	6	1	0.378933132613
HMGB2	0.00151947128934	0.011	0.832215189873	False	6	1	1.0360612818
EXOSC6	0.00152764048983	0.011	0.832215189873	False	6	1	-0.550135216681
C1QTNF4	0.00153580969031	0.011	0.832215189873	False	6	1	1.29496324517
EIF3J	0.00154397889079	0.011	0.832215189873	False	6	1	-0.0701836597192
PTPRB	0.00156031729175	0.011	0.832215189873	False	6	1	-1.12369155557
PANK1	0.00156848649223	0.011	0.832215189873	False	6	1	-0.191402380743
FOXP2	0.00158482489319	0.012	0.832215189873	False	6	1	-0.121592911637
DSCR4	0.00159299409367	0.012	0.832215189873	False	6	1	-0.718026250429
RPS6KB2	0.00160116329415	0.012	0.832215189873	False	6	1	-1.78030227232
RBL2	0.00160933249463	0.012	0.832215189873	False	6	1	-0.313183636026
RBL1	0.00161750169511	0.012	0.832215189873	False	6	1	0.174020950722
MED13	0.00162567089559	0.012	0.832215189873	False	6	1	0.0905325801765
OTX2	0.00163384009607	0.012	0.832215189873	False	6	1	-1.6603904175
hsa-mir-5584	0.00164200929655	0.012	0.832215189873	False	4	1	1.75240678386
STXBP5L	0.00165017849703	0.012	0.832215189873	False	6	1	-0.526304960102
RNMTL1	0.00166243229775	0.012	0.832215189873	False	6	1	0.440625017667
hsa-mir-2276	0.00166243229775	0.012	0.832215189873	False	4	1	0.0633410689281
EYA3	0.00167468609847	0.012	0.832215189873	False	6	1	0.334069105452
NANP	0.00168285529895	0.012	0.832215189873	False	6	1	-0.116982814057
PDZD7	0.00169102449943	0.012	0.832215189873	False	6	1	-0.250955144236
UBLCP1	0.00169919369991	0.012	0.832215189873	False	6	1	-0.396266754969
DEFB4A	0.00170736290039	0.012	0.832215189873	False	6	1	1.42465646095
KIAA1143	0.00171553210087	0.012	0.832215189873	False	6	1	-1.13402418426
UCN	0.00173187050183	0.012	0.832215189873	False	6	1	-0.718051665689
CXCL11	0.00174003970231	0.012	0.832215189873	False	6	1	-0.130548369889
EXOC4	0.00174820890279	0.012	0.832215189873	False	6	1	-1.13736137691
SYT5	0.00175637810328	0.012	0.832215189873	False	6	1	0.895215040944
DCHS1	0.00176454730376	0.012	0.832215189873	False	6	1	-1.74128001089
hsa-mir-6788	0.00177271650424	0.012	0.832215189873	False	4	1	0.641101917838
PGM1	0.00178088570472	0.012	0.832215189873	False	6	1	-1.42838351835
ASIP	0.00179722410568	0.012	0.832215189873	False	6	1	-0.462837780866
GFPT1	0.00179722410568	0.012	0.832215189873	False	6	1	0.299715992261
TMEM17	0.00179722410568	0.012	0.832215189873	False	6	1	-0.0286663148425
RIMS1	0.00181356250664	0.012	0.832215189873	False	6	1	-0.26331822232
MRPS34	0.00182173170712	0.012	0.832215189873	False	6	1	-0.4607470708
LDB3	0.0018299009076	0.012	0.832215189873	False	6	1	-0.376569458272
SAP130	0.00184623930856	0.012	0.832215189873	False	6	1	-0.342275717536
C1orf174	0.00185440850904	0.012	0.832215189873	False	6	1	0.260488303289
SLC7A5	0.00187074691	0.012	0.832215189873	False	6	1	-0.770399349971
DDX21	0.00187074691	0.012	0.832215189873	False	6	1	-0.275715988769
SLC6A14	0.00188708531096	0.012	0.832215189873	False	6	1	0.0292092676414
hsa-mir-3940	0.00190750831216	0.012	0.832215189873	False	4	1	0.382098937633
ASCL2	0.00190750831216	0.012	0.832215189873	False	6	1	-0.582340221497
SNX18	0.00190750831216	0.012	0.832215189873	False	6	1	1.42876547115
SRSF9	0.00190750831216	0.012	0.832215189873	False	6	1	1.13310798047
hsa-mir-29c	0.00192793131336	0.012	0.832215189873	False	4	1	0.588158152911
HDHD3	0.00193610051384	0.012	0.832215189873	False	6	1	-1.27734147695
NRG1	0.00194426971432	0.012	0.832215189873	False	6	1	0.0136436351694
BEX1	0.0019524389148	0.013	0.873911042945	False	6	1	-0.437159327972
SLC13A5	0.00196060811528	0.013	0.873911042945	False	6	1	-0.0235777870067
MAGEB6	0.00196877731576	0.013	0.873911042945	False	6	1	-0.386877417264
LLPH	0.00198511571672	0.013	0.873911042945	False	6	1	-0.431563260379
CTBP1	0.00198511571672	0.013	0.873911042945	False	6	1	-1.02452896154
P2RY12	0.00200962331817	0.013	0.873911042945	False	6	1	-0.263316228228
ENTPD6	0.00200962331817	0.013	0.873911042945	False	6	1	-1.18395116322
OMD	0.00200962331817	0.013	0.873911042945	False	6	1	-0.437927127185
LAPTM5	0.00202596171913	0.013	0.873911042945	False	6	1	-0.806461563746
KCNG2	0.00203413091961	0.013	0.873911042945	False	6	1	-0.832882234458
hsa-mir-3646	0.00204230012009	0.014	0.932553191489	False	4	1	-1.07228307834
STRN3	0.00205046932057	0.014	0.932553191489	False	6	1	-0.378901291744
MAGOHB	0.00205863852105	0.014	0.932553191489	False	6	1	0.252276970923
TMEM237	0.00206680772153	0.015	0.942580645161	False	6	1	0.172582806364
OR11A1	0.00207497692201	0.015	0.942580645161	False	6	1	-0.0264943638322
CHKB	0.00208314612249	0.015	0.942580645161	False	6	1	-1.42405566117
LGALS8	0.00209131532297	0.015	0.942580645161	False	6	1	0.326007438985
hsa-mir-4787	0.00209948452345	0.015	0.942580645161	False	4	1	-1.03943262213
NonTargetingControlGuideForHuman_0707	0.00210765372393	0.015	0.942580645161	False	1	1	6.28277673003
ZFPM2	0.00211582292441	0.015	0.942580645161	False	6	1	-1.13835303846
MPZL2	0.00212399212489	0.015	0.942580645161	False	6	1	0.0865682297998
RNF8	0.00214033052585	0.015	0.942580645161	False	6	1	0.396364529366
ZNF45	0.00214033052585	0.015	0.942580645161	False	6	1	0.303410878034
GAK	0.00214033052585	0.015	0.942580645161	False	6	1	-1.66642634642
HTR2B	0.00215666892681	0.015	0.942580645161	False	6	1	-0.273823869003
RMDN2	0.00216483812729	0.015	0.942580645161	False	6	1	0.0779412345506
GDF6	0.00217300732777	0.015	0.942580645161	False	6	1	-0.763061993727
CHML	0.00218117652825	0.015	0.942580645161	False	6	1	-0.847696154422
NonTargetingControlGuideForHuman_0759	0.00218934572873	0.016	0.942580645161	False	1	1	6.22600465056
NUDT9	0.00219751492921	0.016	0.942580645161	False	6	1	-1.47218314791
CLCA4	0.00220568412969	0.016	0.942580645161	False	6	1	-0.246862393335
SPCS1	0.00221385333017	0.016	0.942580645161	False	6	1	-0.299954968579
FAM189A2	0.00222202253065	0.016	0.942580645161	False	6	1	-0.962923694922
RASA1	0.00223019173114	0.016	0.942580645161	False	6	1	0.346582022394
TUBB2B	0.00223836093162	0.016	0.942580645161	False	6	1	0.153857809905
hsa-mir-5582	0.0022465301321	0.016	0.942580645161	False	2	1	3.09078223934
AK3	0.00225469933258	0.016	0.942580645161	False	6	1	-0.538146297065
MAP6	0.00226286853306	0.016	0.942580645161	False	6	1	-0.0145543246081
CYP2S1	0.00227103773354	0.016	0.942580645161	False	6	1	-1.06151319913
C12orf10	0.00227920693402	0.016	0.942580645161	False	6	1	-0.812021044253
MIS12	0.0022873761345	0.016	0.942580645161	False	6	1	-0.552466764956
MAP1A	0.00229554533498	0.016	0.942580645161	False	6	1	-0.723845244146
ZC3H12A	0.00230371453546	0.016	0.942580645161	False	6	1	0.163802957197
MAGEF1	0.00231188373594	0.016	0.942580645161	False	6	1	-1.58838983204
REEP2	0.00233230673714	0.016	0.942580645161	False	6	1	-1.14048890715
