gene	aRRA	p_value	p_value (adj.)	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
P2RY13	0.000534102982751	0.008	0.526486486486	False	6	2	-0.724871070092
DHRS4L1	0.000534102982751	0.008	0.526486486486	False	6	2	-0.788898062899
IL17REL	0.000534102982751	0.008	0.526486486486	False	6	2	1.29440879129
TMIGD1	0.000534102982751	0.008	0.526486486486	False	6	2	-1.3123077132
SGCD	0.000534102982751	0.008	0.526486486486	False	6	2	0.746153677661
ZNF45	0.000534102982751	0.008	0.526486486486	False	6	2	0.0
NME8	0.000534102982751	0.008	0.526486486486	False	6	2	0.0
SULT4A1	0.000534102982751	0.008	0.526486486486	False	6	2	1.50688052816
C1orf216	0.000534102982751	0.008	0.526486486486	False	6	2	0.0
POLR2L	0.000534102982751	0.008	0.526486486486	False	6	2	0.073245174579
C20orf144	0.000534102982751	0.008	0.526486486486	False	6	2	1.66258866269
DIP2A	0.000534102982751	0.008	0.526486486486	False	6	2	-1.7564639072
NHP2L1	0.000534102982751	0.008	0.526486486486	False	6	2	1.07322170694
DKK4	0.000539167231703	0.008	0.526486486486	False	6	1	0.506017227693
C1orf233	0.000547336432183	0.008	0.526486486486	False	6	1	-0.995910425877
PCDH7	0.000556044361013	0.008	0.526486486486	False	6	3	1.14386179818
hsa-mir-4733	0.000559590232904	0.008	0.526486486486	False	4	1	-3.75976540919
MRPL1	0.000563033664149	0.008	0.526486486486	False	6	3	1.12836930365
SYTL1	0.000564155147643	0.008	0.526486486486	False	6	2	-1.2245523761
ATOX1	0.000565125736965	0.008	0.526486486486	False	6	2	0.798498478057
FBXL12	0.000567069418203	0.008	0.526486486486	False	6	2	0.436561744074
RHOB	0.00057233402482	0.008	0.526486486486	False	6	2	-0.657694245067
FAM160B1	0.00057233402482	0.008	0.526486486486	False	6	2	0.0
SAMSN1	0.000578408570916	0.008	0.526486486486	False	6	2	-0.656153856598
OR52N1	0.000584009964294	0.008	0.526486486486	False	6	3	1.1078539268
BEAN1	0.000585107847862	0.008	0.526486486486	False	6	2	0.0
CHRNA2	0.000585107847862	0.008	0.526486486486	False	6	2	0.0
IRF2BP2	0.000585107847862	0.008	0.526486486486	False	6	2	1.00601722769
SERPINC1	0.000585107847862	0.008	0.526486486486	False	6	2	-0.944336877495
SGSM2	0.000585107847862	0.008	0.526486486486	False	6	2	-1.88084271985
SCAF4	0.000587957123824	0.008	0.526486486486	False	6	3	1.09940059553
FN1	0.000588095944941	0.008	0.526486486486	False	6	2	1.51203445539
CLEC19A	0.000593038734671	0.008	0.526486486486	False	6	2	-0.657694245067
SP7	0.000595827158127	0.008	0.526486486486	False	6	2	-1.34703255548
hsa-mir-648	0.000596226038221	0.008	0.526486486486	False	4	2	2.79045872726
MRM1	0.000598422264548	0.008	0.526486486486	False	6	2	-2.21853460891
UPK1A	0.000600436235306	0.008	0.526486486486	False	6	1	-2.19325514868
C3orf22	0.000605839201996	0.008	0.526486486486	False	6	2	-0.154946819748
C14orf119	0.000607247545037	0.008	0.526486486486	False	6	2	-1.99182085175
BCDIN3D	0.000607247545037	0.008	0.526486486486	False	6	2	-1.28997158316
SRF	0.000616774636266	0.008	0.526486486486	False	6	1	-3.20376000437
FKTN	0.000620762869959	0.008	0.526486486486	False	6	2	0.998487276852
PI4K2B	0.00062284723034	0.008	0.526486486486	False	6	2	-0.649961482481
OR5M1	0.000629028436987	0.008	0.526486486486	False	6	1	-1.88154501205
C15orf40	0.000631439536023	0.009	0.561923076923	False	6	2	-0.344599687021
FIGNL1	0.000631439536023	0.009	0.561923076923	False	6	2	-1.65360467094
PPIL4	0.000631439536023	0.009	0.561923076923	False	6	2	-0.656153856598
AES	0.000639884038513	0.009	0.561923076923	False	6	2	-1.98892920641
MYO3B	0.000639884038513	0.009	0.561923076923	False	6	2	-1.6501360894
VPS37B	0.000639884038513	0.009	0.561923076923	False	6	2	0.0
RHOV	0.000639884038513	0.009	0.561923076923	False	6	2	0.0
ZFYVE27	0.000639884038513	0.009	0.561923076923	False	6	2	-1.7544483309
MARCH4	0.000639884038513	0.009	0.561923076923	False	6	2	0.890937893124
C17orf107	0.000639884038513	0.009	0.561923076923	False	6	2	-0.152713592525
ANLN	0.000639884038513	0.009	0.561923076923	False	6	2	-0.76471485525
PRR19	0.000639884038513	0.009	0.561923076923	False	6	2	0.0
CEACAM4	0.000639884038513	0.009	0.561923076923	False	6	2	0.0
SLC14A1	0.000641282237707	0.009	0.561923076923	False	6	1	-1.31384810167
NADK2	0.000657620638668	0.009	0.561923076923	False	6	1	-0.656153856598
C2orf50	0.000690297440589	0.009	0.561923076923	False	6	1	0.0
RFC1	0.000690297440589	0.009	0.561923076923	False	6	1	-1.22314847479
CXCL14	0.000690297440589	0.009	0.561923076923	False	6	1	-3.14705877624
LNPEP	0.000693664029965	0.01	0.569220779221	False	6	2	0.0
RDM1	0.000693664029965	0.01	0.569220779221	False	6	2	-1.88084271985
hsa-mir-3671	0.000693664029965	0.01	0.569220779221	False	3	2	4.4555799483
LRIG2	0.000693664029965	0.01	0.569220779221	False	6	2	0.00344026407311
TP53INP2	0.000693664029965	0.01	0.569220779221	False	6	2	-0.490759141043
OTUD6A	0.000693664029965	0.01	0.569220779221	False	6	2	-1.3123077132
HRSP12	0.000693664029965	0.01	0.569220779221	False	6	2	-2.21879774059
ZNF501	0.000693664029965	0.01	0.569220779221	False	6	2	0.0
AKAP4	0.000693664029965	0.01	0.569220779221	False	6	2	-0.225807690632
