gene	aRRA	p_value	p_value (adj.)	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
ADRA1A	9.75484613956e-05	0.006	0.987940521083	False	6	3	2.32509317209
EN2	9.75484613956e-05	0.006	0.987940521083	False	6	3	1.26563329556
MRI1	9.79503394444e-05	0.006	0.987940521083	False	6	2	1.40808176584
GALNT1	9.79503394444e-05	0.006	0.987940521083	False	6	2	0.936499191814
CYP39A1	9.79503394444e-05	0.006	0.987940521083	False	6	2	1.41437143366
EPHB4	9.80304057642e-05	0.006	0.987940521083	False	6	1	0.989402396781
UPB1	0.000101282395501	0.006	0.987940521083	False	6	3	0.77040895607
B3GAT3	0.000107299479566	0.006	0.987940521083	False	6	2	1.06215439246
C15orf39	0.000113282770176	0.006	0.987940521083	False	6	3	1.31944902431
DCAF13	0.000113512436138	0.006	0.987940521083	False	6	3	1.1494611642
MSRA	0.000113914218891	0.007	0.987940521083	False	6	2	1.46776900599
DGCR8	0.000113972698878	0.007	0.987940521083	False	6	3	1.72875706636
NUDT2	0.000114365536669	0.007	0.987940521083	False	6	2	1.42192726533
IRAK1BP1	0.000118436950572	0.008	0.987940521083	False	6	3	1.06972524477
C10orf82	0.000118436950572	0.008	0.987940521083	False	6	3	2.50460355813
CEP120	0.000118436950572	0.008	0.987940521083	False	6	3	2.55854296188
GATA4	0.000118436950572	0.008	0.987940521083	False	6	3	2.09163978922
NEDD4	0.000118436950572	0.008	0.987940521083	False	6	3	1.53866842903
KCNH6	0.000122592435435	0.008	0.987940521083	False	6	3	2.28558733119
DDX56	0.000126318831307	0.008	0.987940521083	False	6	3	2.13590292089
FOXF1	0.000126539754904	0.008	0.987940521083	False	6	2	1.01299171578
PRR15L	0.000126539754904	0.008	0.987940521083	False	6	2	0.853159750624
PTAFR	0.000126539754904	0.008	0.987940521083	False	6	2	1.32652315548
CSGALNACT2	0.000126539754904	0.008	0.987940521083	False	6	2	-0.509903054479
APOL1	0.000130308869295	0.008	0.987940521083	False	6	3	1.11074507719
ETV5	0.000131550748659	0.008	0.987940521083	False	6	2	-0.336709638941
EXT2	0.000137807433537	0.008	0.987940521083	False	6	2	0.618534786599
PCDHGA1	0.000138876408166	0.008	0.987940521083	False	6	1	0.624133151164
OR7G1	0.000140408879863	0.008	0.987940521083	False	6	2	1.59203785258
SPINK1	0.000142449044436	0.008	0.987940521083	False	6	2	1.27864578064
PGC	0.000147045608646	0.009	0.987940521083	False	6	1	1.54664920034
ADAP1	0.000150355906344	0.009	0.987940521083	False	6	2	0.596810396639
NFKB2	0.000150355906344	0.009	0.987940521083	False	6	2	2.03064372164
PKM	0.000150355906344	0.009	0.987940521083	False	6	2	1.02600813832
IFI27	0.000150355906344	0.009	0.987940521083	False	6	2	0.509457586475
CNOT8	0.000150355906344	0.009	0.987940521083	False	6	2	0.748895853543
SLC22A1	0.000156835155237	0.009	0.987940521083	False	6	2	1.08260528796
GAST	0.000159299409367	0.009	0.987940521083	False	6	1	-0.399280402401
DMD	0.000160850466995	0.01	0.987940521083	False	6	2	1.7437975618
PRSS2	0.000163377336023	0.01	0.987940521083	False	6	2	1.38970700465
RNF151	0.000171553210087	0.01	0.987940521083	False	6	1	0.379752585119
CSRP2	0.000172482504772	0.01	0.987940521083	False	6	3	1.42803706202
CNGB3	0.000174601386103	0.01	0.987940521083	False	6	2	0.944939841192
UBE2G1	0.000174601386103	0.01	0.987940521083	False	6	2	1.09072858157
LCN1	0.000174601386103	0.01	0.987940521083	False	6	2	0.999654117546
PTPLAD2	0.000174601386103	0.01	0.987940521083	False	6	2	-0.173738478218
PRKACG	0.000175999328064	0.01	0.987940521083	False	6	3	2.5320157953
LEPROTL1	0.000177311023072	0.01	0.987940521083	False	6	3	0.667960298637
METTL20	0.000178979243676	0.01	0.987940521083	False	6	3	1.75051251639
FBXO15	0.000180266578569	0.01	0.987940521083	False	6	3	1.02613708157
ZYG11B	0.000180423037329	0.01	0.987940521083	False	6	3	1.56213295311
SCGB2A2	0.000185358112079	0.01	0.987940521083	False	6	3	1.95309802577
ZBTB37	0.000186342538811	0.01	0.987940521083	False	6	2	1.04319850219
BCKDK	0.000186876014545	0.01	0.987940521083	False	6	3	1.42379742197
ZIK1	0.000186876014545	0.01	0.987940521083	False	6	3	1.46341534471
MPZL3	0.000188579524051	0.01	0.987940521083	False	6	2	1.48593381701
ATP2B2	0.000190706975772	0.01	0.987940521083	False	6	3	0.525240141312
MAP4	0.000191976211288	0.01	0.987940521083	False	6	1	1.04498792794
NPY	0.000191976211288	0.01	0.987940521083	False	6	1	0.753452755737
FPR1	0.000192009095734	0.01	0.987940521083	False	6	3	1.41855393315
LYSMD4	0.000193358100859	0.01	0.987940521083	False	6	3	1.27995443688
HIST1H1C	0.000194002745067	0.01	0.987940521083	False	6	2	1.41021178952
FAM216A	0.000201353297041	0.011	0.987940521083	False	6	2	1.8528740657
AKAP12	0.000202090989774	0.011	0.987940521083	False	6	3	1.54785703382
OR4S1	0.000203783653505	0.011	0.987940521083	False	6	3	1.00923357616
ASIP	0.000204230012009	0.011	0.987940521083	False	6	1	-0.33331262294
LLPH	0.000212399212489	0.011	0.987940521083	False	6	1	0.36010964451
DCAF7	0.000213708853228	0.011	0.987940521083	False	6	2	1.74525351197
PCDH7	0.000213708853228	0.011	0.987940521083	False	6	2	1.74257139741
XKR7	0.000213708853228	0.011	0.987940521083	False	6	2	1.55425834783
PARVB	0.000213708853228	0.011	0.987940521083	False	6	2	0.760713190708
TRPV6	0.000218332252947	0.013	0.987940521083	False	6	3	1.8906407622
SRPK1	0.000218332252947	0.013	0.987940521083	False	6	3	2.12928256992
hsa-mir-501	0.000225082107954	0.013	0.987940521083	False	4	2	2.18168640364
EXT1	0.000228724533226	0.013	0.987940521083	False	6	2	1.08876309944
AK5	0.00022873761345	0.013	0.987940521083	False	6	1	1.2521009236
IDH3A	0.000237379103445	0.013	0.987940521083	False	6	2	-0.606190170896
CD52	0.000239144466528	0.013	0.987940521083	False	6	2	1.73471945982
MAP2K3	0.000242928028002	0.013	0.987940521083	False	6	3	0.604302315706
SERTAD3	0.000244841340547	0.013	0.987940521083	False	6	3	0.383225230705
SETDB1	0.000245060998847	0.013	0.987940521083	False	6	2	1.51559218101
KCNE1	0.00024507601441	0.013	0.987940521083	False	6	1	0.931361425219
hsa-mir-3912	0.000252203802162	0.013	0.987940521083	False	4	2	2.28315785917
POU3F2	0.000252203802162	0.013	0.987940521083	False	6	2	0.730450625184
FAM173A	0.000252203802162	0.013	0.987940521083	False	6	2	0.22613876997
DNAJC3	0.000252203802162	0.013	0.987940521083	False	6	2	1.7829645628
NKX2-4	0.000252203802162	0.013	0.987940521083	False	6	2	0.362137598999
GPR35	0.000252203802162	0.013	0.987940521083	False	6	2	1.47957423678
ZNF396	0.000257329815131	0.013	0.987940521083	False	6	1	0.139116365797
SLC19A3	0.000261397330997	0.013	0.987940521083	False	6	2	1.31449184284
CDK13	0.000261912785267	0.013	0.987940521083	False	6	3	2.96999756602
STAT2	0.000261912785267	0.013	0.987940521083	False	6	3	0.811856667009
PAX4	0.000263749635762	0.013	0.987940521083	False	6	2	2.39740777891
TYRP1	0.000264280586077	0.013	0.987940521083	False	6	2	1.89579705202
ABCB11	0.000265876640342	0.013	0.987940521083	False	6	2	1.63045505475
MED20	0.000269583615852	0.014	0.987940521083	False	6	1	0.886989004844
TNKS	0.000274605437495	0.014	0.987940521083	False	6	2	0.725966319015
GRID1	0.000277752816332	0.014	0.987940521083	False	6	1	-0.208958109628
CCDC86	0.000279090936589	0.014	0.987940521083	False	6	2	1.16128307621
SMCR8	0.000279637102675	0.014	0.987940521083	False	6	2	1.38353330368
TBATA	0.000287062598994	0.014	0.987940521083	False	6	2	1.26417425394
LRRTM3	0.000288587129126	0.014	0.987940521083	False	6	2	0.0803932873797
IL20	0.000302260417773	0.014	0.987940521083	False	6	1	0.692820873714
HS6ST1	0.000302347524723	0.015	0.987940521083	False	6	2	1.35344426991
PLEK	0.000302347524723	0.015	0.987940521083	False	6	2	0.23835512157
ATP6V1G1	0.000302347524723	0.015	0.987940521083	False	6	2	0.308082525447
CALML6	0.000317300890134	0.015	0.987940521083	False	6	2	0.813495003785
TRIM42	0.000317300890134	0.015	0.987940521083	False	6	2	0.28970879322
PRR14	0.000318573442432	0.015	0.987940521083	False	6	2	-0.139669966342
CCS	0.000318757733444	0.016	0.987940521083	False	6	2	0.697464455559
BANP	0.000323882962267	0.016	0.987940521083	False	6	2	1.31639897486
DCAF8L2	0.000326768019214	0.016	0.987940521083	False	6	1	-0.857047452599
TRIM24	0.000327864639163	0.016	0.987940521083	False	6	2	1.94597456315
CRYGA	0.000327864639163	0.016	0.987940521083	False	6	2	0.664272265243
ICT1	0.000327864639163	0.016	0.987940521083	False	6	2	0.9516858349
OGDHL	0.000334106708893	0.016	0.987940521083	False	6	2	-0.0539489944116
MFSD4	0.000334106708893	0.016	0.987940521083	False	6	2	1.7540907947
hsa-mir-548ah	0.000334937219694	0.016	0.987940521083	False	2	1	3.81921261312
CXorf57	0.000337249816636	0.016	0.987940521083	False	6	2	1.32516766089
LCE1B	0.000343106420175	0.017	0.987940521083	False	6	1	-0.72008542242
KBTBD7	0.000353954130188	0.019	0.987940521083	False	6	2	0.607393560059
MAB21L1	0.000353954130188	0.019	0.987940521083	False	6	2	1.61239769863
PMEPA1	0.000353954130188	0.019	0.987940521083	False	6	2	1.46763073557
DEFB128	0.000353954130188	0.019	0.987940521083	False	6	2	0.0532977869695
RPP25	0.000353954130188	0.019	0.987940521083	False	6	2	0.595694124459
IDUA	0.000353954130188	0.019	0.987940521083	False	6	2	0.866337480189
TGFBR1	0.000353954130188	0.019	0.987940521083	False	6	2	1.175003702
KCNJ4	0.000353954130188	0.019	0.987940521083	False	6	2	1.05291704663
SRSF2	0.000353954130188	0.019	0.987940521083	False	6	2	0.877300124801
CD97	0.000355360220895	0.019	0.987940521083	False	6	1	0.375329896315
TMEM17	0.000355360220895	0.019	0.987940521083	False	6	1	-0.130615625042
SHCBP1L	0.000358630377092	0.019	0.987940521083	False	6	3	1.12718320192
NUDT3	0.000361172379789	0.019	0.987940521083	False	6	3	2.0558154355
GPR22	0.000367548438122	0.019	0.987940521083	False	6	3	1.99716228575
LENG8	0.000367548438122	0.019	0.987940521083	False	6	3	1.87362705953
OR9Q2	0.000367614021616	0.019	0.987940521083	False	6	1	0.775793806319
hsa-mir-3174	0.000367925819411	0.019	0.987940521083	False	4	3	1.90521336936
TGFB3	0.000371062195551	0.019	0.987940521083	False	6	2	1.18903725613
LDOC1L	0.000371376988492	0.019	0.987940521083	False	6	2	1.06686769268
ARHGAP27	0.00037484851997	0.019	0.987940521083	False	6	2	2.49541182067
FAM129C	0.00037674888965	0.019	0.987940521083	False	6	2	-0.0938805171613
LYPD4	0.000381680417707	0.019	0.987940521083	False	6	2	0.0214965673263
TRAK2	0.000381680417707	0.019	0.987940521083	False	6	2	0.415179022428
SLCO6A1	0.000381680417707	0.019	0.987940521083	False	6	2	0.774925831618
RNF167	0.000381680417707	0.019	0.987940521083	False	6	2	1.71164339894
C11orf87	0.000383952422576	0.02	0.987940521083	False	6	1	0.436247118485
OGN	0.000392121623057	0.02	0.987940521083	False	6	1	2.33527800773
RAD51	0.000397318476116	0.02	0.987940521083	False	6	2	0.512636538512
TMEM257	0.000400290823537	0.02	0.987940521083	False	6	1	-0.106697719252
FOXRED2	0.000401236136661	0.02	0.987940521083	False	6	2	-1.15394384762
KANSL3	0.000401236136661	0.02	0.987940521083	False	6	2	0.541434215483
SDCBP2	0.000401236136661	0.02	0.987940521083	False	6	2	1.17662860068
TMEM259	0.000408460024017	0.02	0.987940521083	False	6	1	-0.0900401428014
C11orf86	0.000409624981463	0.02	0.987940521083	False	6	2	0.874003908132
CDH18	0.000424798424978	0.02	0.987940521083	False	6	1	1.31142107346
CMC2	0.000434801075778	0.021	0.987940521083	False	5	2	0.390208994172
CYP8B1	0.000434801075778	0.021	0.987940521083	False	6	2	0.487768927219
SLC10A5	0.000434801075778	0.021	0.987940521083	False	6	2	0.462354181393
DTX3L	0.000434801075778	0.021	0.987940521083	False	6	2	0.212253887511
CASP1	0.000434801075778	0.021	0.987940521083	False	6	2	0.995197703116
AGTR2	0.000434801075778	0.021	0.987940521083	False	6	2	1.73567324225
EIF4A2	0.000434801075778	0.021	0.987940521083	False	6	2	1.60828583518
hsa-mir-4653	0.000434801075778	0.021	0.987940521083	False	4	2	2.93841436365
GHSR	0.000434801075778	0.021	0.987940521083	False	6	2	0.554963493372
ZIC4	0.000434801075778	0.021	0.987940521083	False	6	2	0.679398396572
ACTL7A	0.000437052225699	0.021	0.987940521083	False	6	1	-1.26290017345
KCNG4	0.000437052225699	0.021	0.987940521083	False	6	1	-0.181917198386
AIRE	0.0004574752269	0.021	0.987940521083	False	6	1	0.731661824696
WFDC11	0.000464769787507	0.021	0.987940521083	False	6	2	1.34863289014
ANKRD53	0.00046972902762	0.021	0.987940521083	False	6	1	1.08555851325
FYB	0.00046972902762	0.021	0.987940521083	False	6	1	-0.503064544311
MRPL46	0.00047575310474	0.021	0.987940521083	False	6	2	1.38692844462
KIAA1804	0.00047575310474	0.021	0.987940521083	False	6	2	-0.235039022035
C14orf2	0.00047575310474	0.021	0.987940521083	False	6	2	0.378722205061
PRPF3	0.000481982828341	0.021	0.987940521083	False	6	1	-0.365709926064
TXNL1	0.000486504247998	0.021	0.987940521083	False	6	2	0.205789762416
FAM46B	0.000486504247998	0.021	0.987940521083	False	6	2	0.458672307527
FCRL3	0.000494236629061	0.021	0.987940521083	False	6	1	0.456663333156
IFI16	0.000494236629061	0.021	0.987940521083	False	6	1	-0.0369326218116
ATP5O	0.000496829099417	0.021	0.987940521083	False	6	2	1.04877402729
SULT1A2	0.000496829099417	0.021	0.987940521083	False	6	2	1.35378596025
C9orf153	0.000499929429489	0.021	0.987940521083	False	6	2	1.98244413716
TG	0.000514659630262	0.022	0.987940521083	False	6	1	0.899802097056
FCRL5	0.000522828830742	0.022	0.987940521083	False	6	1	-1.27185191282
CAPN15	0.000530998031223	0.022	0.987940521083	False	6	1	-0.0404217369089
MACROD2	0.000534102982751	0.023	0.987940521083	False	6	2	1.62905267718
ALKBH8	0.000534102982751	0.023	0.987940521083	False	6	2	-0.279204387842
P2RY13	0.000534102982751	0.023	0.987940521083	False	6	2	-0.196091107726
DHRS4L1	0.000534102982751	0.023	0.987940521083	False	6	2	0.791619333475
IL17REL	0.000534102982751	0.023	0.987940521083	False	6	2	0.971620153266
TMIGD1	0.000534102982751	0.023	0.987940521083	False	6	2	-0.191232085107
SGCD	0.000534102982751	0.023	0.987940521083	False	6	2	1.6222922077
MBTPS2	0.000534102982751	0.023	0.987940521083	False	6	2	1.0577764024
ZNF45	0.000534102982751	0.023	0.987940521083	False	6	2	0.580890965336
NME8	0.000534102982751	0.023	0.987940521083	False	6	2	1.27101274387
SULT4A1	0.000534102982751	0.023	0.987940521083	False	6	2	1.71290266177
C1orf216	0.000534102982751	0.023	0.987940521083	False	6	2	0.910931327235
POLR2L	0.000534102982751	0.023	0.987940521083	False	6	2	0.166161195711
C20orf144	0.000534102982751	0.023	0.987940521083	False	6	2	1.19694706694
DIP2A	0.000534102982751	0.023	0.987940521083	False	6	2	0.149271003013
NHP2L1	0.000534102982751	0.023	0.987940521083	False	6	2	1.5124051857
DKK4	0.000539167231703	0.023	0.987940521083	False	6	1	1.29924932587
C1orf233	0.000547336432183	0.023	0.987940521083	False	6	1	0.238003930389
hsa-mir-4733	0.000559590232904	0.023	0.987940521083	False	4	1	-1.11327844225
SYTL1	0.000564155147643	0.023	0.987940521083	False	6	2	0.45489669937
ATOX1	0.000565125736965	0.023	0.987940521083	False	6	2	1.62617640031
FBXL12	0.000567069418203	0.023	0.987940521083	False	6	2	1.48407989447
RHOB	0.00057233402482	0.023	0.987940521083	False	6	2	0.328265196969
FAM160B1	0.00057233402482	0.023	0.987940521083	False	6	2	1.44771687792
BEST2	0.00057233402482	0.023	0.987940521083	False	6	2	1.9369686625
SAMSN1	0.000578408570916	0.023	0.987940521083	False	6	2	0.129892333207
BEAN1	0.000585107847862	0.023	0.987940521083	False	6	2	1.08938027111
CHRNA2	0.000585107847862	0.023	0.987940521083	False	6	2	0.542758779175
IRF2BP2	0.000585107847862	0.023	0.987940521083	False	6	2	1.37818294431
SERPINC1	0.000585107847862	0.023	0.987940521083	False	6	2	0.123910269232
SGSM2	0.000585107847862	0.023	0.987940521083	False	6	2	-0.481439546518
FN1	0.000588095944941	0.023	0.987940521083	False	6	2	2.33469816725
CLEC19A	0.000593038734671	0.023	0.987940521083	False	6	2	0.712087497576
SP7	0.000595827158127	0.023	0.987940521083	False	6	2	0.623068200388
hsa-mir-648	0.000596226038221	0.023	0.987940521083	False	4	2	2.24554504215
MRM1	0.000598422264548	0.023	0.987940521083	False	6	2	-0.341885890604
UPK1A	0.000600436235306	0.023	0.987940521083	False	6	1	-0.439151462091
C3orf22	0.000605839201996	0.023	0.987940521083	False	6	2	0.53977535177
C14orf119	0.000607247545037	0.023	0.987940521083	False	6	2	-0.530876812729
BCDIN3D	0.000607247545037	0.023	0.987940521083	False	6	2	0.250867096661
SRF	0.000616774636266	0.023	0.987940521083	False	6	1	-1.58068168433
FKTN	0.000620762869959	0.023	0.987940521083	False	6	2	1.42951398397
PI4K2B	0.00062284723034	0.023	0.987940521083	False	6	2	0.459032863012
OR5M1	0.000629028436987	0.023	0.987940521083	False	6	1	-0.556705512049
C15orf40	0.000631439536023	0.023	0.987940521083	False	6	2	0.418839104281
FIGNL1	0.000631439536023	0.023	0.987940521083	False	6	2	0.165009586027
PPIL4	0.000631439536023	0.023	0.987940521083	False	6	2	0.573944629349
AES	0.000639884038513	0.023	0.987940521083	False	6	2	-0.194741036526
MYO3B	0.000639884038513	0.023	0.987940521083	False	6	2	-0.0684714818674
VPS37B	0.000639884038513	0.023	0.987940521083	False	6	2	1.33741008622
RHOV	0.000639884038513	0.023	0.987940521083	False	6	2	0.49503743419
ZFYVE27	0.000639884038513	0.023	0.987940521083	False	6	2	-0.510160835496
MARCH4	0.000639884038513	0.023	0.987940521083	False	6	2	1.17317728161
C17orf107	0.000639884038513	0.023	0.987940521083	False	6	2	0.62242821262
ANLN	0.000639884038513	0.023	0.987940521083	False	6	2	0.110113834328
PRR19	0.000639884038513	0.023	0.987940521083	False	6	2	1.12328693342
CEACAM4	0.000639884038513	0.023	0.987940521083	False	6	2	0.944122621882
SLC14A1	0.000641282237707	0.023	0.987940521083	False	6	1	0.291880142176
NADK2	0.000657620638668	0.023	0.987940521083	False	6	1	0.502925243155
C2orf50	0.000690297440589	0.023	0.987940521083	False	6	1	0.743047407211
RFC1	0.000690297440589	0.023	0.987940521083	False	6	1	-0.0210954706998
CXCL14	0.000690297440589	0.023	0.987940521083	False	6	1	-1.16756214885
LNPEP	0.000693664029965	0.023	0.987940521083	False	6	2	1.50113016545
RDM1	0.000693664029965	0.023	0.987940521083	False	6	2	0.00252545649793
hsa-mir-3671	0.000693664029965	0.023	0.987940521083	False	3	2	3.17198374052
LRIG2	0.000693664029965	0.023	0.987940521083	False	6	2	0.63942171644
TP53INP2	0.000693664029965	0.023	0.987940521083	False	6	2	0.68968586922
OTUD6A	0.000693664029965	0.023	0.987940521083	False	6	2	0.408835383589
HRSP12	0.000693664029965	0.023	0.987940521083	False	6	2	-0.345012141967
ZNF501	0.000693664029965	0.023	0.987940521083	False	6	2	0.247288237844
AKAP4	0.000693664029965	0.023	0.987940521083	False	6	2	1.33662407743
SPAG16	0.000693664029965	0.023	0.987940521083	False	6	2	0.602876994006
MFSD2B	0.000693664029965	0.023	0.987940521083	False	6	2	1.45632240094
ID1	0.000693664029965	0.023	0.987940521083	False	6	2	0.630643887242
CPAMD8	0.000693664029965	0.023	0.987940521083	False	6	2	0.848706568956
C1orf123	0.000693664029965	0.023	0.987940521083	False	6	2	0.777228565372
hsa-mir-6507	0.000718889642271	0.023	0.987940521083	False	4	1	0.98576894652
CSMD1	0.000718889642271	0.023	0.987940521083	False	6	1	1.46136168071
DHCR7	0.000743397243712	0.023	0.987940521083	False	6	1	-0.047205190151
RAB30	0.000744255416517	0.023	0.987940521083	False	6	2	0.149204325701
STXBP4	0.000747825516826	0.023	0.987940521083	False	6	2	1.02287325976
ATP2B3	0.000747825516826	0.023	0.987940521083	False	6	2	1.30543717236
DEFB124	0.000751425231162	0.023	0.987940521083	False	6	2	0.720887687563
CNPPD1	0.000751852090256	0.023	0.987940521083	False	6	2	0.64374732537
AEBP2	0.000755889474892	0.023	0.987940521083	False	6	2	-1.2025078769
FBXL8	0.000759735644672	0.023	0.987940521083	False	6	1	-0.357050912037
IGF2R	0.000762191339932	0.023	0.987940521083	False	6	2	0.182108824673
HLA-DRB1	0.000767840111391	0.023	0.987940521083	False	6	2	1.89225261163
WDR96	0.000767840111391	0.023	0.987940521083	False	6	2	1.7971205725
TMEM237	0.000767840111391	0.023	0.987940521083	False	6	2	0.46251773234
ABAT	0.000767904845153	0.023	0.987940521083	False	6	1	0.823020354359
MAPK9	0.000776466185408	0.023	0.987940521083	False	6	2	0.0315272803694
C9orf24	0.000781939057887	0.023	0.987940521083	False	6	2	-0.316203760336
TSPAN18	0.000784243246114	0.023	0.987940521083	False	6	1	-0.862332779709
ATAD3C	0.000784243246114	0.023	0.987940521083	False	6	1	0.0442799428568
SLFN14	0.000784243246114	0.023	0.987940521083	False	6	1	0.985433817443
DNAJC2	0.000785140442699	0.023	0.987940521083	False	6	2	0.347670634465
C4orf19	0.000803096453601	0.023	0.987940521083	False	6	2	1.00701384299
CKAP4	0.000803096453601	0.023	0.987940521083	False	6	2	0.302939329742
VPS18	0.000803096453601	0.023	0.987940521083	False	6	2	1.04301963136
ABCG2	0.000808750847555	0.024	0.987940521083	False	6	1	1.10231653973
CDC20	0.000808750847555	0.024	0.987940521083	False	6	1	1.11343199249
hsa-mir-3938	0.000808750847555	0.024	0.987940521083	False	4	1	2.52999323023
SLC10A2	0.000824770868523	0.024	0.987940521083	False	6	2	-0.211307453585
OR9I1	0.000832059806636	0.024	0.987940521083	False	6	2	0.210825781118
CACNB1	0.000833084869085	0.024	0.987940521083	False	6	2	2.07368501971
MEPE	0.000833258448996	0.024	0.987940521083	False	6	1	-0.421993352423
SERINC5	0.000834181956185	0.024	0.987940521083	False	6	2	0.346901636835
KERA	0.000840801483806	0.024	0.987940521083	False	6	2	0.410324513852
