gene	aRRA	p_value	p_value (adj.)	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
ADRA2C	0.000441136825939	0.005	0.610162412993	False	6	1	1.15390680111
PPP3CA	0.000449306026419	0.005	0.610162412993	False	6	1	-0.580246279833
LUZP2	0.0004574752269	0.005	0.610162412993	False	6	1	0.483505740499
hsa-mir-4472-1	0.00046564442738	0.005	0.610162412993	False	4	1	1.0041765025
KLHDC10	0.00047381362786	0.005	0.610162412993	False	6	1	0.146890594354
KRT74	0.000481982828341	0.005	0.610162412993	False	6	1	-0.0642311818245
CNIH1	0.000490152028821	0.005	0.610162412993	False	6	1	1.20924132867
FTL	0.000498321229301	0.005	0.610162412993	False	6	1	0.063036848731
PHIP	0.000506490429782	0.005	0.610162412993	False	6	1	0.159253452226
MAP2K4	0.000514659630262	0.005	0.610162412993	False	6	1	-0.250935552956
SBSPON	0.000526913430983	0.005	0.610162412993	False	6	1	0.37869569237
KDM6A	0.000526913430983	0.005	0.610162412993	False	6	1	-0.191718743164
FAM183A	0.000539167231703	0.005	0.610162412993	False	6	1	0.916256953607
TAAR5	0.000547336432183	0.005	0.610162412993	False	6	1	0.605905287091
BANF2	0.000563674833144	0.005	0.610162412993	False	6	1	-0.496164288761
RAB44	0.000571844033624	0.005	0.610162412993	False	6	1	-0.203775047256
SLIT2	0.000580013234105	0.005	0.610162412993	False	4	1	0.27939060283
PCGF1	0.000588182434585	0.005	0.610162412993	False	6	1	0.415319366759
PECAM1	0.000596351635065	0.005	0.610162412993	False	6	1	1.13706847412
STAG1	0.000604520835546	0.005	0.610162412993	False	6	1	-1.04785839167
ABHD14B	0.000612690036026	0.005	0.610162412993	False	6	1	0.284025954368
RPL26	0.000620859236507	0.005	0.610162412993	False	6	1	-0.822901159835
NUP43	0.000629028436987	0.005	0.610162412993	False	6	1	-1.53934751113
MTF2	0.000645366837948	0.006	0.610162412993	False	5	1	-0.372411528541
OR1L6	0.000647552837008	0.006	0.610162412993	False	6	2	0.692251076287
hsa-mir-520c	0.000653536038428	0.007	0.610162412993	False	4	1	1.02941544477
ARHGEF26	0.000654849149431	0.007	0.610162412993	False	6	2	-0.469749102587
ZNF296	0.000656313316999	0.007	0.610162412993	False	6	2	-0.0306528788768
IQCG	0.00065924655722	0.007	0.610162412993	False	6	2	0.155543243361
ASPHD1	0.000659666125424	0.007	0.610162412993	False	6	2	0.0335821275673
YTHDF1	0.000665789839148	0.007	0.610162412993	False	6	1	-0.926765963319
PTPRJ	0.000665789839148	0.007	0.610162412993	False	6	1	-1.00441315116
AP1M2	0.000671679927393	0.007	0.610162412993	False	6	2	0.134737258454
SNRPB	0.000671679927393	0.007	0.610162412993	False	6	2	0.423440425498
RNPC3	0.000678043639869	0.007	0.610162412993	False	6	1	-1.03717218584
RNMTL1	0.000678259263357	0.007	0.610162412993	False	6	2	0.695403552783
PRSS23	0.000679323449689	0.007	0.610162412993	False	6	2	0.236685889268
RAB15	0.000682947923021	0.007	0.610162412993	False	6	2	0.919163628484
GCLC	0.000684656894322	0.007	0.610162412993	False	6	2	-0.56996464037
FOXJ3	0.000686212840349	0.007	0.610162412993	False	6	1	-0.163757048585
SPZ1	0.000691943847044	0.007	0.610162412993	False	6	1	0.989092171425
CD9	0.000691943847044	0.007	0.610162412993	False	6	1	-0.500685797444
SMIM1	0.00069438204083	0.007	0.610162412993	False	6	1	0.0702346562301
LDHAL6B	0.00070255124131	0.007	0.610162412993	False	6	1	-0.386665439879
NKD1	0.00071072044179	0.007	0.610162412993	False	6	1	-0.499253248952
SLC12A4	0.000718889642271	0.007	0.610162412993	False	6	1	0.159875279304
ARMCX5	0.000727058842751	0.007	0.610162412993	False	6	1	-2.11299393118
PLK4	0.000735228043231	0.007	0.610162412993	False	6	1	-0.82552871883
ARHGAP9	0.000739582623298	0.007	0.610162412993	False	6	2	0.410136785871
FAM71B	0.000743397243712	0.007	0.610162412993	False	6	1	-0.0241217608135
SPATA19	0.000744701211905	0.008	0.610162412993	False	6	0	0.219043705527
SRPK1	0.000744701211905	0.008	0.610162412993	False	6	2	0.835332098832
TRIM38	0.000744701211905	0.008	0.610162412993	False	6	0	0.498146296922
LRRC29	0.000751566444192	0.008	0.610162412993	False	6	1	-1.52061326353
OR2L2	0.000759735644672	0.008	0.610162412993	False	6	1	0.849384300088
RNF224	0.000776074045633	0.008	0.610162412993	False	6	1	0.708916870358
ADAM28	0.000784243246114	0.008	0.610162412993	False	6	1	-0.859563468762
NCKAP1L	0.000792412446594	0.008	0.610162412993	False	6	1	-0.288815105254
SMOC2	0.000800581647074	0.008	0.610162412993	False	6	1	0.376899781096
ARX	0.000806804830563	0.008	0.610162412993	False	6	1	0.336564190599
FRRS1L	0.000807268978305	0.008	0.610162412993	False	6	2	-0.0477907299241
ADCK5	0.000808750847555	0.008	0.610162412993	False	6	1	0.494338825729
HIST1H3J	0.000813082086762	0.008	0.610162412993	False	6	2	-0.520291284061
C4B_2	0.000816813420852	0.008	0.610162412993	False	6	1	-0.594304001921
CHST2	0.000816920048035	0.008	0.610162412993	False	6	1	-0.833422389789
ZMAT4	0.000824067189179	0.008	0.610162412993	False	6	2	0.515906381753
GPAA1	0.000825089248515	0.008	0.610162412993	False	6	1	-0.120072741136
DOCK6	0.000829234478263	0.008	0.610162412993	False	6	1	0.770615997078
CSGALNACT2	0.000833258448996	0.008	0.610162412993	False	6	1	-0.0261981280341
STYXL1	0.000849596849956	0.008	0.610162412993	False	6	1	-0.210416550315
PMCH	0.000857766050437	0.008	0.610162412993	False	6	1	-0.78582114218
FAM46C	0.000874104451397	0.008	0.610162412993	False	6	1	-0.757214429681
FAM78A	0.000882273651878	0.008	0.610162412993	False	6	1	0.182743225466
NUP107	0.000890442852358	0.008	0.610162412993	False	6	1	0.101253202766
NonTargetingControlGuideForHuman_0571	0.000898612052838	0.008	0.610162412993	False	1	1	7.38393090247
PYROXD1	0.000906781253319	0.008	0.610162412993	False	6	1	-0.5321612506
ZSCAN22	0.000923119654279	0.008	0.610162412993	False	6	1	-1.65890613477
RAB11FIP2	0.00093128885476	0.008	0.610162412993	False	6	1	-0.911719484456
ZC2HC1A	0.00093945805524	0.008	0.610162412993	False	6	1	-0.786135803767
SCARB1	0.00094762725572	0.008	0.610162412993	False	6	1	-0.989443771961
OPTC	0.000955796456201	0.008	0.610162412993	False	6	1	-0.486928806077
SCP2D1	0.000963965656681	0.008	0.610162412993	False	6	1	-0.492240700427
DIS3L2	0.000972134857162	0.008	0.610162412993	False	6	1	-0.525620881179
OGFOD2	0.000980304057642	0.008	0.610162412993	False	6	1	-0.0750437660457
PLGRKT	0.000988473258122	0.008	0.610162412993	False	6	1	0.707849325267
PIM3	0.000996642458603	0.008	0.610162412993	False	6	1	-0.960906874665
hsa-mir-885	0.00100481165908	0.008	0.610162412993	False	4	1	0.163730426885
CLU	0.00101298085956	0.008	0.610162412993	False	6	1	-1.2537812349
AP5Z1	0.00102115006004	0.008	0.610162412993	False	6	1	0.912678669515
ABL1	0.00104157306124	0.008	0.610162412993	False	6	1	-0.675929479483
KPNA4	0.00104157306124	0.008	0.610162412993	False	5	1	0.29407742824
COX6B2	0.00104157306124	0.008	0.610162412993	False	6	1	-0.128012464877
PANK1	0.00104157306124	0.008	0.610162412993	False	6	1	-0.659082908906
SVIP	0.00107016526293	0.008	0.610162412993	False	6	1	-0.0485094948512
KCNJ8	0.00107833446341	0.008	0.610162412993	False	6	1	-0.746291751931
C1QL3	0.00108650366389	0.008	0.610162412993	False	6	1	-0.711943099349
SGOL1	0.00109467286437	0.008	0.610162412993	False	6	1	-0.0763608867399
HEMGN	0.00110284206485	0.008	0.610162412993	False	6	1	-0.466102286583
NXNL1	0.00111101126533	0.008	0.610162412993	False	6	1	-0.241085423064
USP35	0.00111918046581	0.008	0.610162412993	False	6	1	0.456174853119
FAM122C	0.00113143426653	0.008	0.610162412993	False	6	1	-0.399218183204
ECT2L	0.00113143426653	0.008	0.610162412993	False	6	1	-0.133844179436
C5orf47	0.00114777266749	0.008	0.610162412993	False	6	1	0.571566174076
C1orf151-NBL1	0.00114777266749	0.008	0.610162412993	False	6	1	0.856378013239
OR5K4	0.00116002646821	0.008	0.610162412993	False	6	1	0.449371125373
hsa-mir-6837	0.00116819566869	0.008	0.610162412993	False	4	1	1.12147554911
HNRNPM	0.00117636486917	0.008	0.610162412993	False	6	1	-0.724727399393
ZCCHC18	0.00118453406965	0.008	0.610162412993	False	6	1	-0.878353411901
ALDH1A1	0.00119270327013	0.008	0.610162412993	False	6	1	1.27990331783
DYRK1A	0.00120087247061	0.008	0.610162412993	False	6	1	0.974479020902
hsa-mir-3198-2	0.00121721087157	0.009	0.610162412993	False	4	1	1.44449086198
SLC26A2	0.00122538007205	0.009	0.610162412993	False	6	1	-0.257055762322
DLX4	0.00124171847301	0.009	0.610162412993	False	6	1	-1.2645433305
FKBP3	0.00124988767349	0.009	0.610162412993	False	6	1	0.380838068318
PDE11A	0.00125805687397	0.01	0.610162412993	False	6	1	-1.34029406642
hsa-mir-4711	0.00126622607445	0.01	0.610162412993	False	4	1	-0.313795762698
hsa-mir-650	0.00127439527493	0.01	0.610162412993	False	4	1	1.26007050423
LLPH	0.00128256447541	0.01	0.610162412993	False	6	1	-0.330520342767
MAP2K1	0.0012907336759	0.01	0.610162412993	False	6	1	-1.07305028895
DRD3	0.00129890287638	0.01	0.610162412993	False	6	1	0.224796277785
ATP13A3	0.00130707207686	0.011	0.610162412993	False	6	1	0.330084785276
ADCY9	0.00131145855665	0.011	0.610162412993	False	6	1	-1.00360079077
KLF7	0.00131524127734	0.011	0.610162412993	False	6	1	0.90181944224
LRRC40	0.00132341047782	0.011	0.610162412993	False	6	1	-0.999460131645
RAB30	0.00132688734816	0.011	0.610162412993	False	6	1	-0.391275549811
NUMA1	0.0013315796783	0.011	0.610162412993	False	6	1	0.306841963159
IRF3	0.00133702418805	0.011	0.610162412993	False	6	1	-0.302454396795
FGD5	0.00133881704629	0.011	0.610162412993	False	6	1	-0.503135831418
ZNF77	0.00133974887878	0.011	0.610162412993	False	6	1	-0.648779010296
PCDHGA10	0.00136425648022	0.011	0.610162412993	False	6	1	0.708357874069
MRPS9	0.0013724256807	0.011	0.610162412993	False	4	1	0.80421546717
ASIP	0.00138059488118	0.011	0.610162412993	False	6	1	-0.670748146274
STAC2	0.00139693328214	0.011	0.610162412993	False	6	1	-0.591559558189
LRIT2	0.00140510248262	0.011	0.610162412993	False	6	1	0.0361343601344
GAGE10	0.0014132716831	0.011	0.610162412993	False	6	1	0.782004950233
FTO	0.00142961008406	0.011	0.610162412993	False	6	1	-0.125363778136
MTERFD3	0.00142961008406	0.011	0.610162412993	False	6	1	-0.0874691326156
PTPRB	0.00144594848502	0.011	0.610162412993	False	6	1	-1.11624760168
PCNXL3	0.0014541176855	0.011	0.610162412993	False	6	1	-0.128485963049
IFNLR1	0.00146228688598	0.011	0.610162412993	False	6	1	-0.783771122915
EXOSC6	0.00147045608646	0.011	0.610162412993	False	6	1	-0.554906123058
TPCN2	0.00147862528694	0.011	0.610162412993	False	6	1	0.731077222743
C1QTNF4	0.00148679448742	0.011	0.610162412993	False	6	1	1.46010019188
SIRT6	0.0014949636879	0.011	0.610162412993	False	6	1	-0.4351199224
PCBP4	0.00150313288838	0.011	0.610162412993	False	6	1	-0.316241236512
hsa-mir-3940	0.0015153866891	0.011	0.610162412993	False	4	1	-0.107026898279
TMEM48	0.0015153866891	0.011	0.610162412993	False	6	1	1.2268777877
UBLCP1	0.00152764048983	0.011	0.610162412993	False	6	1	-0.0597718653999
RBL2	0.00153580969031	0.011	0.610162412993	False	6	1	-0.316851338181
HMGB2	0.00154397889079	0.011	0.610162412993	False	6	1	0.712742005591
STXBP5L	0.00155214809127	0.011	0.610162412993	False	6	1	-0.361502346521
KIAA1143	0.00156848649223	0.011	0.610162412993	False	6	1	-1.11465086384
EIF3J	0.00156848649223	0.011	0.610162412993	False	6	1	0.00721267264301
POLR2H	0.00156848649223	0.011	0.610162412993	False	6	1	0.247303249105
RBL1	0.00159299409367	0.011	0.610162412993	False	6	1	0.16214604007
PDZD7	0.00160116329415	0.011	0.610162412993	False	6	1	-0.234554495241
FOXP2	0.00160933249463	0.011	0.610162412993	False	6	1	-0.46300594338
SLC7A5	0.00161750169511	0.011	0.610162412993	False	6	1	-0.641817071359
UCKL1	0.00162567089559	0.011	0.610162412993	False	6	1	0.0162880305949
NANP	0.00163792469631	0.011	0.610162412993	False	6	1	-0.394196564595
OMD	0.00163792469631	0.011	0.610162412993	False	6	1	-0.460020300299
hsa-mir-5584	0.00165017849703	0.011	0.610162412993	False	4	1	0.994684770593
CTTNBP2	0.00166243229775	0.011	0.610162412993	False	6	1	0.142730760011
C2orf68	0.00167468609847	0.011	0.610162412993	False	6	1	-1.04844162363
AP3S1	0.00168285529895	0.011	0.610162412993	False	6	1	1.82893111369
OTX2	0.00169102449943	0.011	0.610162412993	False	6	1	-1.41637571899
hsa-mir-8070	0.00169919369991	0.011	0.610162412993	False	4	1	0.470363567784
MED13	0.00170736290039	0.011	0.610162412993	False	6	1	-0.112854960057
RIMS1	0.00171553210087	0.011	0.610162412993	False	6	1	-0.254267467453
DEFB4A	0.00172370130135	0.011	0.610162412993	False	6	1	1.09408195922
UCN	0.00173187050183	0.011	0.610162412993	False	6	1	-0.72360969116
OR11A1	0.00174412430255	0.011	0.610162412993	False	6	1	0.0118004934116
CIRBP	0.00174412430255	0.011	0.610162412993	False	6	1	0.117831231189
SMR3A	0.00177271650424	0.011	0.610162412993	False	6	1	0.647662876126
hsa-mir-4787	0.00178088570472	0.011	0.610162412993	False	4	1	-0.983727288065
DSCR4	0.0017890549052	0.011	0.610162412993	False	6	1	-0.764294192803
MCOLN3	0.00179722410568	0.011	0.610162412993	False	6	1	-0.932938516844
hsa-mir-29c	0.00180539330616	0.011	0.610162412993	False	4	1	0.594717860469
EYA3	0.00181356250664	0.011	0.610162412993	False	6	1	0.0291933195819
SYT5	0.00182173170712	0.011	0.610162412993	False	6	1	1.22201307086
CLCA4	0.00183398550784	0.011	0.610162412993	False	6	1	-0.202762814506
SEMA6B	0.00183398550784	0.011	0.610162412993	False	6	1	-0.246140872461
GAK	0.00184623930856	0.011	0.610162412993	False	6	1	-1.3305888294
NRG1	0.00185440850904	0.011	0.610162412993	False	6	1	0.0504016939418
DDX21	0.00187074691	0.011	0.610162412993	False	6	1	-0.282416857988
FN1	0.00187891611048	0.011	0.610162412993	False	6	1	1.28761444439
DCHS1	0.00188708531096	0.011	0.610162412993	False	6	1	-2.02803787029
hsa-mir-6788	0.00189525451144	0.011	0.610162412993	False	4	1	0.366697846748
CXCL11	0.00190342371192	0.011	0.610162412993	False	6	1	-0.943871127246
hsa-mir-3671	0.00192384671312	0.011	0.610162412993	False	3	1	1.20831532167
SNX18	0.00192384671312	0.011	0.610162412993	False	6	1	0.993366585209
CNOT2	0.00192384671312	0.011	0.610162412993	False	6	1	0.285005982276
MAP6D1	0.00192384671312	0.011	0.610162412993	False	6	1	-0.179462602258
RPS6KB2	0.00194835431456	0.011	0.610162412993	False	6	1	-1.84208844876
IFI16	0.00194835431456	0.011	0.610162412993	False	6	1	-0.343985851761
CHKB	0.00196877731576	0.011	0.610162412993	False	6	1	-0.826400617125
EXOC4	0.00197694651624	0.011	0.610162412993	False	6	1	-0.867903575986
PGM1	0.00198511571672	0.011	0.610162412993	False	6	1	-1.44735322328
HDHD3	0.00199328491721	0.011	0.610162412993	False	6	1	-1.28874741726
TBC1D2B	0.00200145411769	0.011	0.610162412993	False	6	1	0.0772457808812
MAGEB6	0.00200962331817	0.011	0.610162412993	False	6	1	-0.396362449759
PAQR7	0.00201779251865	0.011	0.610162412993	False	6	1	0.113793929265
BEX1	0.00202596171913	0.011	0.610162412993	False	6	1	-0.455470014246
KCNG2	0.00203413091961	0.011	0.610162412993	False	6	1	-0.421984482645
