gene	aRRA	p_value	p_value (adj.)	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
MRM1	0.000349053050357	0.008	0.746603206413	False	6	2	-0.191472564434
SMCR8	0.000350886951143	0.008	0.746603206413	False	6	2	1.45062932597
MED20	0.000351275620655	0.008	0.746603206413	False	6	1	0.941794892103
CALML6	0.000351805703404	0.008	0.746603206413	False	6	2	0.823893949897
OR9Q2	0.000359444821135	0.008	0.746603206413	False	6	1	0.204100490312
NFKB2	0.000366669108907	0.008	0.746603206413	False	6	2	2.10632111996
DCAF7	0.000366669108907	0.008	0.746603206413	False	6	2	1.09167500302
ZNF45	0.000366669108907	0.008	0.746603206413	False	6	2	0.92740027783
ANKRD53	0.000366669108907	0.008	0.746603206413	False	6	2	1.54434822651
CD97	0.000367614021616	0.008	0.746603206413	False	6	1	0.276239639824
LETMD1	0.000380086098573	0.008	0.746603206413	False	6	2	0.631653700039
RAD51	0.000382319079662	0.008	0.746603206413	False	6	2	0.525352728695
OR5M1	0.000383952422576	0.008	0.746603206413	False	6	1	-0.716237198085
C14orf2	0.000385039349145	0.008	0.746603206413	False	6	2	0.476516115145
SYTL1	0.00039147802265	0.008	0.746603206413	False	6	2	0.999269998973
PLEK	0.00039147802265	0.008	0.746603206413	False	6	2	0.230792532014
GBP3	0.00039147802265	0.008	0.746603206413	False	6	2	-0.00183033956843
IDH3A	0.000395529305023	0.008	0.746603206413	False	6	2	-0.602060821644
TMEM257	0.000400290823537	0.008	0.746603206413	False	6	1	-0.375849576783
MFSD4	0.000400908930855	0.008	0.746603206413	False	6	2	1.41093037657
ATP5O	0.000404515535666	0.008	0.746603206413	False	6	2	1.23397250184
LRRTM3	0.00040797326951	0.008	0.746603206413	False	6	2	0.0416710413192
LYPD4	0.000419103455636	0.008	0.746603206413	False	6	2	0.00242253161015
SHCBP1L	0.000419103455636	0.008	0.746603206413	False	6	2	1.06731035891
SETDB1	0.000424753311553	0.008	0.746603206413	False	6	2	1.56276798053
C11orf86	0.000428883025218	0.008	0.746603206413	False	6	1	-0.505534717101
DEFB124	0.000428883025218	0.008	0.746603206413	False	6	1	0.622133033552
LCE1B	0.000428883025218	0.008	0.746603206413	False	6	1	-0.998702648601
DHCR7	0.000428883025218	0.008	0.746603206413	False	6	1	-0.582945851021
KBTBD7	0.000439070083819	0.01	0.746603206413	False	6	2	0.596490854379
PMEPA1	0.000439070083819	0.01	0.746603206413	False	6	2	0.558208514851
CACNA2D2	0.000439070083819	0.01	0.746603206413	False	6	2	1.58083099738
WFDC11	0.000439070083819	0.01	0.746603206413	False	6	2	1.33406282414
RGS19	0.000439070083819	0.01	0.746603206413	False	6	2	0.806779152566
MBTPS2	0.000439070083819	0.01	0.746603206413	False	6	2	0.0342123295721
MVP	0.000439070083819	0.01	0.746603206413	False	6	2	0.59541715956
AGTR2	0.000439070083819	0.01	0.746603206413	False	6	2	2.3154282599
ICT1	0.000439070083819	0.01	0.746603206413	False	6	2	0.639656626598
KCNE1	0.000449306026419	0.011	0.746603206413	False	6	1	0.0038458618994
KDM2B	0.000456354665469	0.011	0.746603206413	False	6	2	0.749562816442
TMEM160	0.000464417622498	0.011	0.746603206413	False	6	2	0.306556938921
FBXL8	0.00047381362786	0.011	0.746603206413	False	6	1	-0.713948991638
LLGL1	0.00047450662947	0.011	0.746603206413	False	6	2	0.596921405835
FAM129C	0.000477715155017	0.011	0.746603206413	False	6	2	-0.0912289595295
hsa-mir-320b-1	0.000483805200512	0.011	0.746603206413	False	4	2	2.95407758948
MYO3B	0.000483805200512	0.011	0.746603206413	False	6	2	0.256001017469
TG	0.000486067428581	0.011	0.746603206413	False	6	1	0.348270277887
FKTN	0.000486067428581	0.011	0.746603206413	False	6	1	1.46780135547
C3orf22	0.000490838340163	0.011	0.746603206413	False	6	2	0.744462410032
EZH2	0.00049810453804	0.011	0.746603206413	False	6	2	0.317432607336
HLA-DRB1	0.00049810453804	0.011	0.746603206413	False	6	2	1.52637750708
TRIM42	0.00049810453804	0.011	0.746603206413	False	6	2	0.00772179050959
ATP2B3	0.000500477547598	0.011	0.746603206413	False	6	2	0.763982225952
COMMD4	0.000500477547598	0.011	0.746603206413	False	6	2	0.625672490061
FCRL3	0.000506490429782	0.012	0.746603206413	False	6	1	0.173269322612
KCNG4	0.000514659630262	0.012	0.746603206413	False	6	1	0.265008249932
SKA3	0.000525079229885	0.012	0.746603206413	False	6	2	-0.0524057881636
MSRA	0.000525079229885	0.012	0.746603206413	False	6	2	0.59421589766
FAM69C	0.000525079229885	0.012	0.746603206413	False	6	2	0.636489151853
P2RY13	0.000525079229885	0.012	0.746603206413	False	6	2	-0.220398058959
MAB21L1	0.000525079229885	0.012	0.746603206413	False	6	2	1.11647080534
PRR15L	0.000525079229885	0.012	0.746603206413	False	6	2	0.776576101257
ARL6IP6	0.000525079229885	0.012	0.746603206413	False	6	2	1.49455983311
UROS	0.000525079229885	0.012	0.746603206413	False	6	2	-0.270182129581
GRM1	0.000525079229885	0.012	0.746603206413	False	6	2	1.37637904036
DIO2	0.000525079229885	0.012	0.746603206413	False	6	2	0.38970474971
SUV39H1	0.000525079229885	0.012	0.746603206413	False	6	2	-0.692522490945
EIF4A2	0.000525079229885	0.012	0.746603206413	False	6	2	1.47516115959
UNC5CL	0.000525079229885	0.012	0.746603206413	False	6	2	-0.388955306991
NHP2L1	0.000525079229885	0.012	0.746603206413	False	6	2	0.678993201296
TSPAN18	0.000526913430983	0.013	0.746603206413	False	6	1	-0.935310655808
AIRE	0.000526913430983	0.013	0.746603206413	False	6	1	0.770913227666
CAPN15	0.000539167231703	0.013	0.746603206413	False	6	1	-0.707118560865
CPT1B	0.000547336432183	0.013	0.746603206413	False	6	1	-1.38870786693
AEBP2	0.000556035131474	0.013	0.746603206413	False	6	2	-1.10857124417
RFC2	0.000556035131474	0.013	0.746603206413	False	6	2	-0.103058810293
OR13J1	0.000556035131474	0.013	0.746603206413	False	6	2	0.579851146761
RNF167	0.000560474516105	0.013	0.746603206413	False	6	2	1.67642883734
C1orf233	0.000563674833144	0.013	0.746603206413	False	6	1	-0.0399923481584
DPH1	0.000568626765683	0.013	0.746603206413	False	6	2	1.61900414587
hsa-mir-6805	0.000568626765683	0.013	0.746603206413	False	4	2	1.96389417159
CENPP	0.000568626765683	0.013	0.746603206413	False	6	2	1.42917045281
ZNF43	0.000574485838448	0.013	0.746603206413	False	6	2	-0.181064994734
GPR22	0.000576445536286	0.014	0.746603206413	False	6	2	2.05322454913
OPALIN	0.000577622956649	0.014	0.746603206413	False	6	2	0.460829792452
CNPPD1	0.00058609628902	0.014	0.746603206413	False	6	2	0.69807746302
MPP7	0.00058609628902	0.014	0.746603206413	False	6	2	0.834123452537
PAWR	0.000589463228759	0.014	0.746603206413	False	6	2	0.418636464936
IL20	0.000596351635065	0.014	0.746603206413	False	6	1	0.0582240542523
AP3D1	0.000598422264548	0.014	0.746603206413	False	6	2	1.49110240352
hsa-mir-648	0.000604231669166	0.014	0.746603206413	False	4	2	2.32262159415
ZNF649	0.000604520835546	0.014	0.746603206413	False	6	1	-0.0930760626991
LILRA1	0.000605437118581	0.014	0.746603206413	False	6	2	-0.0667994075692
LOC100129636	0.000612492848313	0.014	0.746603206413	False	6	2	0.621910603487
CKAP4	0.000612492848313	0.014	0.746603206413	False	6	2	-0.0939374130739
LOC100130301	0.000612492848313	0.014	0.746603206413	False	6	2	-0.307662228158
CEACAM4	0.000612492848313	0.014	0.746603206413	False	6	2	1.40899967123
NADK2	0.000633113037227	0.014	0.746603206413	False	6	1	0.26582100875
PRPF3	0.000633113037227	0.014	0.746603206413	False	6	1	-0.444102944262
RDM1	0.000639884038513	0.014	0.746603206413	False	6	2	0.0508745322212
C7orf65	0.000639884038513	0.014	0.746603206413	False	6	2	2.22540173048
BAG4	0.000639884038513	0.014	0.746603206413	False	6	2	1.254500223
CASP1	0.000639884038513	0.014	0.746603206413	False	6	2	1.3777139512
XKRX	0.000639884038513	0.014	0.746603206413	False	6	2	-0.0608944461995
CNNM2	0.000639884038513	0.014	0.746603206413	False	6	2	1.56549618818
PARVB	0.000639884038513	0.014	0.746603206413	False	6	2	0.762319054043
hsa-mir-7843	0.000645366837948	0.014	0.746603206413	False	4	1	1.40868385508
OR9I1	0.00066029572799	0.014	0.746603206413	False	6	2	0.566825172001
DNTTIP2	0.000661555834054	0.014	0.746603206413	False	6	2	0.750711749667
hsa-mir-6836	0.000661705238908	0.014	0.746603206413	False	4	1	0.372832213579
CXCL14	0.000661705238908	0.014	0.746603206413	False	6	1	-1.11026169682
C1orf65	0.000667663280918	0.014	0.746603206413	False	6	2	1.90361687357
C15orf40	0.000671256555246	0.014	0.746603206413	False	6	2	-0.748123858422
IL1RL1	0.000675071709547	0.014	0.746603206413	False	6	2	-0.821159272652
APTX	0.000675071709547	0.014	0.746603206413	False	6	2	0.646780228966
HIBCH	0.000678043639869	0.014	0.746603206413	False	6	1	-0.139814926053
KIF5A	0.00068060157443	0.014	0.746603206413	False	6	2	1.0248705718
NPHP1	0.000684015779824	0.014	0.746603206413	False	6	2	-0.278416615177
hsa-mir-4733	0.000690297440589	0.014	0.746603206413	False	4	1	-1.06413336516
FYB	0.000690297440589	0.014	0.746603206413	False	6	1	-0.489107899408
TMEM237	0.000690869817175	0.014	0.746603206413	False	6	2	0.812117742313
INPP5D	0.000696248308497	0.015	0.746603206413	False	6	2	0.420839069074
PAK1IP1	0.000696248308497	0.015	0.746603206413	False	6	2	1.13089502215
DESI1	0.000696248308497	0.015	0.746603206413	False	6	2	1.05118392577
DHRS12	0.00070255124131	0.015	0.746603206413	False	6	1	0.416279519903
BCDIN3D	0.000702946601089	0.015	0.746603206413	False	6	2	-0.843849197518
SERINC5	0.000704246748656	0.015	0.746603206413	False	6	2	0.326017872712
C11orf87	0.000714805042031	0.015	0.746603206413	False	6	1	-0.229800396701
FNTB	0.000714805042031	0.015	0.746603206413	False	6	1	0.577188711651
AES	0.00071534650324	0.015	0.746603206413	False	6	2	-0.354663939836
IL17REL	0.00071534650324	0.015	0.746603206413	False	6	2	0.709196338064
SLC39A9	0.00071534650324	0.015	0.746603206413	False	6	2	-0.0228444774962
FAM46B	0.00071534650324	0.015	0.746603206413	False	6	2	0.724023031871
ZNF501	0.00071534650324	0.015	0.746603206413	False	6	2	0.277839867474
MSX2	0.00071534650324	0.015	0.746603206413	False	6	2	0.469818071829
ANLN	0.00071534650324	0.015	0.746603206413	False	6	2	0.211742799644
OR4E2	0.000727058842751	0.015	0.746603206413	False	6	1	-1.29231760533
EXOC1	0.000737362655697	0.015	0.746603206413	False	6	2	0.990612821941
SFXN5	0.000740027017233	0.015	0.746603206413	False	6	2	0.180442731626
CSTA	0.000743397243712	0.015	0.746603206413	False	6	1	0.0458144701267
TMEM259	0.000743397243712	0.015	0.746603206413	False	6	1	-0.611870593571
ACTL7A	0.000743397243712	0.015	0.746603206413	False	6	1	-2.45579057656
USP9X	0.000743809754601	0.015	0.746603206413	False	6	2	0.628533783178
HS1BP3	0.000743809754601	0.015	0.746603206413	False	6	2	0.266105972195
ZNF486	0.000759735644672	0.015	0.746603206413	False	6	1	-1.18673403288
SPINK5	0.000767904845153	0.015	0.746603206413	False	6	1	-0.959703095485
CDCA3	0.000780340818023	0.015	0.746603206413	False	6	2	0.930952082388
MCTS1	0.000780340818023	0.015	0.746603206413	False	6	2	0.270878912788
GLRX2	0.000780340818023	0.015	0.746603206413	False	6	2	0.0311143175214
GMPPA	0.000780340818023	0.015	0.746603206413	False	6	2	-0.789959745115
MYO1H	0.000780340818023	0.015	0.746603206413	False	6	2	-0.134268816915
HIPK2	0.000780340818023	0.015	0.746603206413	False	6	2	0.622858283515
KIF24	0.000780340818023	0.015	0.746603206413	False	6	2	0.163006499459
MLST8	0.000780340818023	0.015	0.746603206413	False	6	2	0.55551745007
hsa-mir-143	0.000780340818023	0.015	0.746603206413	False	4	2	1.87261190521
CEP63	0.000780340818023	0.015	0.746603206413	False	6	2	1.05974395423
ZNF93	0.000780340818023	0.015	0.746603206413	False	6	2	0.252184021463
AP1G2	0.000780340818023	0.015	0.746603206413	False	6	2	1.01050322577
BANP	0.000780340818023	0.015	0.746603206413	False	6	2	0.0319718111599
UPK1A	0.000792412446594	0.015	0.746603206413	False	6	1	-0.415937072895
SLC14A1	0.000808750847555	0.015	0.746603206413	False	6	1	0.0510549776728
ADCY1	0.000816813420852	0.015	0.746603206413	False	6	2	0.521280032831
ABCG2	0.000816920048035	0.015	0.746603206413	False	6	1	-0.073414471392
C9orf24	0.000821723760281	0.015	0.746603206413	False	6	2	-0.358595324804
NEGR1	0.000824067189179	0.015	0.746603206413	False	6	2	0.786975651571
PDIA5	0.000824770868523	0.015	0.746603206413	False	6	2	0.581065678536
ITGA7	0.000825474848178	0.015	0.746603206413	False	6	2	1.14629123575
C2orf50	0.000829173848755	0.015	0.746603206413	False	6	1	0.820173794706
CDH18	0.000829173848755	0.015	0.746603206413	False	6	1	0.253999761839
FAM110A	0.00083488993999	0.015	0.746603206413	False	6	2	0.041224735431
PPIL4	0.000844358420471	0.015	0.746603206413	False	6	2	0.492628371948
NLRP11	0.000845512249716	0.015	0.746603206413	False	6	1	0.539552023343
LPGAT1	0.000845512249716	0.015	0.746603206413	False	6	1	-0.393357823693
LDLRAD2	0.000855313174767	0.015	0.746603206413	False	6	2	0.61552458811
VPS37B	0.000855313174767	0.015	0.746603206413	False	6	2	1.26795913925
SLCO6A1	0.000855313174767	0.015	0.746603206413	False	6	2	0.705304869376
SSNA1	0.000855313174767	0.015	0.746603206413	False	6	2	-0.294545476283
LENG8	0.000855313174767	0.015	0.746603206413	False	6	2	1.00692534475
L3MBTL4	0.000855313174767	0.015	0.746603206413	False	6	2	0.636620860471
FOXJ3	0.000857766050437	0.015	0.746603206413	False	6	1	-0.332435385355
ATF5	0.000870019851157	0.015	0.746603206413	False	6	1	-0.218070979191
NAGS	0.000877192535443	0.015	0.746603206413	False	6	2	0.35850416073
SAMSN1	0.000881795623081	0.015	0.746603206413	False	6	2	0.142708995821
FBXL19	0.000882273651878	0.016	0.746603206413	False	6	1	-0.434643031768
OR2Z1	0.000883251732297	0.016	0.746603206413	False	6	2	1.90222167666
TRIM64B	0.000885681250425	0.016	0.746603206413	False	6	2	0.926457897264
CNOT6	0.000885681250425	0.016	0.746603206413	False	6	2	0.100731906162
