gene	aRRA	p_value	p_value (adj.)	significant	# sgRNAs	# signif. sgRNAs	avg. logFC
XKRX	4.37313429763e-05	0.001	0.509651162791	False	6	2	-0.0307210995552
HMGN4	4.69767567566e-05	0.001	0.509651162791	False	6	2	-1.85218668875
MYEF2	4.7088806226e-05	0.001	0.509651162791	False	6	2	0.465189326322
PSMC3IP	4.90152028821e-05	0.001	0.509651162791	False	6	1	0.0
ANK2	5.156284344e-05	0.001	0.509651162791	False	6	2	0.493198027081
GPR137	5.71844033624e-05	0.001	0.509651162791	False	6	1	-2.62285253173
FNTB	5.75337821504e-05	0.001	0.509651162791	False	6	2	0.465189326322
TSNAXIP1	6.29212828103e-05	0.001	0.509651162791	False	6	2	0.671848064796
CCDC22	6.53536038428e-05	0.001	0.509651162791	False	6	1	-1.73247606776
OGN	6.62030175696e-05	0.001	0.509651162791	False	6	2	0.933296082867
KCNK16	6.76062219516e-05	0.001	0.509651162791	False	6	2	0.0
BRPF1	7.35228043231e-05	0.001	0.509651162791	False	6	1	-0.657694245067
PSMD5	8.06036100462e-05	0.001	0.509651162791	False	6	2	0.0
EBF2	8.06036100462e-05	0.001	0.509651162791	False	6	2	0.463347699116
FEZF2	8.06036100462e-05	0.001	0.509651162791	False	6	2	-0.42935731357
GALNT16	8.06036100462e-05	0.001	0.509651162791	False	6	2	-2.25991547344
HAUS2	8.06036100462e-05	0.001	0.509651162791	False	6	2	-1.53801008981
C1orf123	8.06036100462e-05	0.001	0.509651162791	False	6	2	0.0
RECQL4	8.16920048035e-05	0.002	0.544472049689	False	6	1	-3.65320411008
ABHD12	8.98612052838e-05	0.002	0.544472049689	False	6	1	-0.0365296719071
MRAP	9.56197071427e-05	0.002	0.544472049689	False	6	2	-0.197837027971
PIH1D2	9.56197071427e-05	0.002	0.544472049689	False	6	2	-1.22314847479
TRPC5	9.80304057642e-05	0.002	0.544472049689	False	6	1	0.0
SLC10A6	9.96555568543e-05	0.002	0.544472049689	False	6	2	-0.327291924036
RP1	0.000103858062634	0.002	0.544472049689	False	6	2	-0.993982232805
PIAS3	0.000108487444191	0.002	0.544472049689	False	6	2	-0.656153856598
HNRNPH3	0.000108487444191	0.002	0.544472049689	False	6	2	-1.65110083021
C11orf93	0.000108487444191	0.002	0.544472049689	False	6	2	-0.993982232805
HCRTR1	0.000114368806725	0.002	0.544472049689	False	6	1	-0.0370660198493
hsa-mir-590	0.000122538007205	0.002	0.544472049689	False	3	1	0.0
SULF2	0.000126999648238	0.003	0.544472049689	False	6	2	-1.53329806317
CPD	0.000126999648238	0.003	0.544472049689	False	6	2	-1.22525330347
LRIG1	0.000126999648238	0.003	0.544472049689	False	6	2	0.462612362707
LPGAT1	0.000126999648238	0.003	0.544472049689	False	6	2	-1.07069658558
TJP3	0.000126999648238	0.003	0.544472049689	False	6	2	0.0
OTUD6A	0.000126999648238	0.003	0.544472049689	False	6	2	-1.3123077132
OPRL1	0.000126999648238	0.003	0.544472049689	False	6	2	-0.993982232805
SESN3	0.000126999648238	0.003	0.544472049689	False	6	2	-0.676881432732
CADPS	0.000126999648238	0.003	0.544472049689	False	6	2	-1.13998911714
PGC	0.000126999648238	0.003	0.544472049689	False	6	2	0.0
SHROOM4	0.000126999648238	0.003	0.544472049689	False	6	2	0.968106756542
ST3GAL6	0.000130707207686	0.003	0.544472049689	False	6	1	-1.39789967553
ZNF784	0.000138876408166	0.003	0.544472049689	False	6	1	0.968106756542
RAB18	0.000147045608646	0.003	0.544472049689	False	6	1	-1.15741264894
SLC4A4	0.000148956789532	0.003	0.544472049689	False	6	2	-0.987134277584
SLC35G6	0.000150155632098	0.003	0.544472049689	False	6	2	-1.84518323538
AP1S3	0.000155214809127	0.004	0.544472049689	False	6	1	-1.19508188236
OC90	0.000161472711934	0.004	0.544472049689	False	6	2	1.13532043867
TMEM48	0.000161472711934	0.004	0.544472049689	False	6	2	0.0
GLB1	0.000163384009607	0.004	0.544472049689	False	6	1	-0.327291924036
KCNK5	0.000167655436821	0.004	0.544472049689	False	6	2	0.0
NRM	0.000168078808968	0.004	0.544472049689	False	6	2	-1.65360467094
PRLH	0.000169777636422	0.004	0.544472049689	False	6	2	-0.995910425877
USP17L4	0.000171553210087	0.004	0.544472049689	False	6	1	0.0
TDRD9	0.000179722410568	0.004	0.544472049689	False	6	1	-3.96218056161
MGMT	0.000187891611048	0.004	0.544472049689	False	6	1	-3.11196388813
KIAA1045	0.000204230012009	0.004	0.544472049689	False	6	1	-1.65110083021
PCDHAC1	0.000212399212489	0.004	0.544472049689	False	6	1	0.0
NonTargetingControlGuideForHuman_0314	0.000220568412969	0.004	0.544472049689	False	1	1	8.72186083547
ZNF44	0.00023690681393	0.004	0.544472049689	False	6	1	-0.983445780634
ARHGEF26	0.000241296914146	0.004	0.544472049689	False	6	2	-1.39845093061
SRPK1	0.000241296914146	0.004	0.544472049689	False	6	2	1.72320036961
GCLC	0.000243969133826	0.004	0.544472049689	False	6	2	-1.88493198369
KCNAB1	0.000244735327965	0.004	0.544472049689	False	6	2	-0.0367442589422
ATG5	0.00024507601441	0.004	0.544472049689	False	6	1	-1.69250491874
CAMK4	0.000249099784936	0.004	0.544472049689	False	6	2	-1.2369567606
ORC4	0.000253245214891	0.004	0.544472049689	False	6	1	0.0
MEN1	0.000259521253162	0.004	0.544472049689	False	6	2	0.968106756542
OR10J3	0.000259521253162	0.004	0.544472049689	False	6	2	0.968106756542
MANSC1	0.000259521253162	0.004	0.544472049689	False	6	2	-0.0361003062385
SLC15A4	0.000268547408518	0.004	0.544472049689	False	6	2	-0.995910425877
DNAH14	0.000269583615852	0.004	0.544472049689	False	6	1	-2.31143092402
SUPT16H	0.000269619452996	0.004	0.544472049689	False	6	2	-2.76095205907
SRSF10	0.000274334756943	0.004	0.544472049689	False	6	2	0.0
CLEC1A	0.000276232323717	0.004	0.544472049689	False	6	2	-1.22314847479
SERPINE1	0.000277752816332	0.004	0.544472049689	False	6	1	-0.993982232805
PAK2	0.000278818053754	0.004	0.544472049689	False	6	2	0.0
DEFB115	0.000285922016812	0.004	0.544472049689	False	6	1	-0.98713427759
KDM2B	0.000287201025802	0.004	0.544472049689	False	6	2	0.0124368672785
RNF130	0.000287201025802	0.004	0.544472049689	False	6	2	-1.53664646349
ZNF124	0.000287201025802	0.004	0.544472049689	False	6	2	0.0
PROC	0.000287201025802	0.004	0.544472049689	False	6	2	0.0
CNOT6L	0.000294091217293	0.004	0.544472049689	False	6	1	-0.995911997725
FRRS1L	0.000295989184482	0.004	0.544472049689	False	6	2	-0.938856836476
ZNF253	0.000302260417773	0.004	0.544472049689	False	6	1	0.0
EPHB4	0.000307482847341	0.004	0.544472049689	False	6	2	0.0
C7orf69	0.000307482847341	0.004	0.544472049689	False	6	2	-2.31143092402
DEPDC4	0.000307482847341	0.004	0.544472049689	False	6	2	1.36711071
PIWIL3	0.000310429618253	0.004	0.544472049689	False	6	1	0.462612362707
SMCO2	0.000318174595705	0.004	0.544472049689	False	6	2	-1.22525330347
LRRIQ3	0.000318598818734	0.004	0.544472049689	False	6	1	-0.985846180273
PLA2G4C	0.000326768019214	0.004	0.544472049689	False	6	1	1.93621351308
PANX2	0.000334937219694	0.004	0.544472049689	False	6	1	-1.09482937345
NOP16	0.000351275620655	0.004	0.544472049689	False	6	1	-0.993982232805
LOC730159	0.000359444821135	0.004	0.544472049689	False	6	1	-2.39270632581
GTF2B	0.000367614021616	0.004	0.544472049689	False	6	1	0.0
SH2B3	0.000375783222096	0.004	0.544472049689	False	6	1	0.0
EIF4A3	0.000383952422576	0.004	0.544472049689	False	6	1	-0.657694245067
HCFC2	0.000392121623057	0.004	0.544472049689	False	6	1	-1.31538849013
DHRS7B	0.000400290823537	0.004	0.544472049689	False	6	1	0.0
TAAR5	0.000408460024017	0.004	0.544472049689	False	6	1	-1.65110083021
LUZP2	0.000416629224498	0.004	0.544472049689	False	6	1	-0.656153856598
ADRA2C	0.000424798424978	0.004	0.544472049689	False	6	1	-1.3123077132
PPP3CA	0.000432967625458	0.004	0.544472049689	False	6	1	-0.8285815566
hsa-mir-4472-1	0.000441136825939	0.004	0.544472049689	False	4	1	0.462612362703
TMA16	0.000449306026419	0.004	0.544472049689	False	6	1	0.0
KLHDC10	0.0004574752269	0.004	0.544472049689	False	6	1	-0.472045232631
FAM183A	0.00046564442738	0.004	0.544472049689	False	6	1	0.0
RPL26	0.00047381362786	0.004	0.544472049689	False	6	1	-2.19434070856
FTL	0.000481982828341	0.004	0.544472049689	False	6	1	0.0
IQCG	0.000485063821704	0.004	0.544472049689	False	6	2	0.476933354847
EXOC1	0.000488668891591	0.004	0.544472049689	False	6	2	0.46518932633
JMY	0.000490152028821	0.004	0.544472049689	False	6	1	-0.657694245067
CCS	0.000495919072867	0.004	0.544472049689	False	6	2	-2.31143092402
CNIH1	0.000498321229301	0.004	0.544472049689	False	6	1	0.0
SPATA19	0.000499564184256	0.004	0.544472049689	False	6	2	0.0
ZDHHC7	0.000505607798292	0.004	0.544472049689	False	6	2	-2.50109545208
hsa-mir-520c	0.000506490429782	0.004	0.544472049689	False	4	1	0.0
RAB15	0.000511687749991	0.004	0.544472049689	False	6	2	1.76336810581
RAB44	0.000514659630262	0.004	0.544472049689	False	6	1	-1.6501360894
OR5K4	0.000519664634475	0.004	0.544472049689	False	6	2	0.0
NUP43	0.000526913430983	0.004	0.544472049689	False	6	1	-2.78502452712
OR2L2	0.000526913430983	0.004	0.544472049689	False	6	1	0.0
ADAP1	0.000536370933418	0.004	0.544472049689	False	6	2	-1.99488439936
TYMS	0.000536370933418	0.004	0.544472049689	False	6	2	-2.39325842473
FOXRED2	0.000536370933418	0.004	0.544472049689	False	6	2	-3.71156431623
MAGOHB	0.000536370933418	0.004	0.544472049689	False	6	2	-1.31384810167
AJUBA	0.000536370933418	0.004	0.544472049689	False	6	2	0.0
OAS2	0.000536370933418	0.004	0.544472049689	False	6	2	-2.53329806317
DDX11	0.000536370933418	0.004	0.544472049689	False	6	2	-0.329746383632
PHIP	0.000539167231703	0.004	0.544472049689	False	6	1	-0.4384881347
BANF2	0.000547336432183	0.004	0.544472049689	False	6	1	-0.439225349892
ADCY9	0.000550846203296	0.004	0.544472049689	False	6	2	-2.55173003139
ZNF296	0.000553149390485	0.004	0.544472049689	False	6	2	-0.0302372888487
MPDZ	0.000563674833144	0.004	0.544472049689	False	6	1	-2.16627335441
DOCK6	0.000571844033624	0.004	0.544472049689	False	6	1	-0.148216273455
C11orf35	0.000575073397436	0.005	0.664090909091	False	6	2	0.0
CHST10	0.000575073397436	0.005	0.664090909091	False	6	2	-1.22525330347
ZNF317	0.000575073397436	0.005	0.664090909091	False	6	2	-2.054490145
MAGEB2	0.000575073397436	0.005	0.664090909091	False	6	2	0.0
MTF2	0.000580013234105	0.006	0.692052631579	False	5	1	-1.99182085175
SBSPON	0.000592267034825	0.006	0.692052631579	False	6	1	-2.05515562135
KRT74	0.000592267034825	0.006	0.692052631579	False	6	1	-0.994946973609
AMDHD2	0.000597024198826	0.006	0.692052631579	False	6	2	-1.48825597148
ARHGAP9	0.000605236126925	0.006	0.692052631579	False	6	2	0.0
COTL1	0.000609262299941	0.006	0.692052631579	False	6	2	0.0
RPS19	0.000610674613764	0.006	0.692052631579	False	6	2	0.462612362707
KDM6A	0.000612690036026	0.006	0.692052631579	False	6	1	-2.4781430939
OR1L6	0.000612695041214	0.006	0.692052631579	False	6	2	0.0
HDHD2	0.000615529245454	0.006	0.692052631579	False	6	2	-0.656153856598
SMIM1	0.000620859236507	0.006	0.692052631579	False	6	1	-1.22314847479
FLYWCH2	0.00062142090199	0.006	0.692052631579	False	6	2	-1.03529455612
FAM122C	0.000629028436987	0.006	0.692052631579	False	6	1	-0.528792906483
ABHD14B	0.000637197637467	0.006	0.692052631579	False	6	1	0.0
ARMCX5	0.000645366837948	0.006	0.692052631579	False	6	1	-3.51779587898
PECAM1	0.000653536038428	0.006	0.692052631579	False	6	1	0.138237868885
STAG1	0.000661705238908	0.006	0.692052631579	False	6	1	-2.31181762292
PTPRJ	0.000669874439389	0.006	0.692052631579	False	6	1	-1.764526483
RNPC3	0.000678043639869	0.006	0.692052631579	False	6	1	-3.06865451049
PCGF1	0.000686212840349	0.006	0.692052631579	False	6	1	-0.0373876372966
LDHAL6B	0.00069438204083	0.006	0.692052631579	False	6	1	-1.53891774401
MAP2K4	0.00070255124131	0.006	0.692052631579	False	6	1	-2.76024976687
LRRC29	0.00071072044179	0.006	0.692052631579	False	6	1	-2.3032820555
PLK4	0.000718889642271	0.006	0.692052631579	False	6	1	-1.39679589993
YTHDF1	0.000727058842751	0.006	0.692052631579	False	6	1	-2.39491219063
KPNA4	0.000735228043231	0.007	0.788309352518	False	5	1	0.0
ADAM28	0.000751566444192	0.008	0.788309352518	False	6	1	-2.59386025362
ABL1	0.000759735644672	0.008	0.788309352518	False	6	1	-2.57378820399
CSGALNACT2	0.000767904845153	0.008	0.788309352518	False	6	1	-1.5809677264
SLC12A4	0.000776074045633	0.008	0.788309352518	False	6	1	-0.994946973609
NCKAP1L	0.000784243246114	0.008	0.788309352518	False	6	1	-0.995910425877
FAM71B	0.000792412446594	0.008	0.788309352518	False	6	1	-0.656153856598
RNF224	0.000800581647074	0.008	0.788309352518	False	6	1	-0.656153856598
RAB11FIP2	0.000808750847555	0.008	0.788309352518	False	6	1	-1.6501360894
FAM46C	0.000816920048035	0.008	0.788309352518	False	6	1	-1.75545682304
ADCK5	0.000825089248515	0.008	0.788309352518	False	6	1	0.322043575623
GPAA1	0.000833258448996	0.008	0.788309352518	False	6	1	-0.592549282384
NUP107	0.000841427649476	0.008	0.788309352518	False	6	1	-0.994946973609
NXNL1	0.000849596849956	0.008	0.788309352518	False	6	1	-0.657694245067
NKD1	0.000857766050437	0.008	0.788309352518	False	6	1	-1.31384810167
CHST2	0.000865935250917	0.008	0.788309352518	False	6	1	-1.57914926743
FAM78A	0.000874104451397	0.008	0.788309352518	False	6	1	0.0
FOXJ3	0.000882273651878	0.008	0.788309352518	False	6	1	-1.39789967553
ECT2L	0.000890442852358	0.008	0.788309352518	False	6	1	-0.657694245067
PYROXD1	0.000898612052838	0.008	0.788309352518	False	6	1	-1.31538849013
STYXL1	0.000906781253319	0.009	0.788309352518	False	6	1	-1.10109787864
CTTNBP2	0.000914950453799	0.009	0.788309352518	False	6	1	-0.656153856598
MAP2K1	0.000923119654279	0.009	0.788309352518	False	6	1	-1.98796446561
SCP2D1	0.00093128885476	0.009	0.788309352518	False	6	1	-1.02770591563
SMOC2	0.00094762725572	0.009	0.788309352518	False	6	1	-0.0373876372966
HEMGN	0.000955796456201	0.009	0.788309352518	False	6	1	-2.19370969066
ZNF236	0.000963965656681	0.009	0.788309352518	False	6	1	-0.267008771683
AP5Z1	0.000972134857162	0.009	0.788309352518	False	6	1	0.0
PMCH	0.000980304057642	0.009	0.788309352518	False	6	1	-2.21905890066
NonTargetingControlGuideForHuman_0571	0.000988473258122	0.009	0.788309352518	False	1	1	7.3427163727
SLIT2	0.00100072705884	0.009	0.788309352518	False	4	1	-1.04217661897
MAP6D1	0.00100072705884	0.009	0.788309352518	False	6	1	-0.0373876372966
CLU	0.00101298085956	0.009	0.788309352518	False	6	1	-2.98814313476
ZSCAN22	0.00102115006004	0.009	0.788309352518	False	6	1	-1.82598457479
OGFOD2	0.00102931926052	0.009	0.788309352518	False	6	1	-0.657694245067
OPTC	0.001037488461	0.009	0.788309352518	False	6	1	-1.88084271985
ALDH1A1	0.00104565766148	0.01	0.788309352518	False	6	1	0.0
PLGRKT	0.00105382686197	0.01	0.788309352518	False	6	1	0.301648315257
KCNJ8	0.00106199606245	0.01	0.788309352518	False	6	1	-1.77947251956
LRRC40	0.00107016526293	0.01	0.788309352518	False	6	1	-2.51371825556
TMEM207	0.00107258376964	0.01	0.788309352518	False	6	2	0.968106756542
TMEM125	0.00107833446341	0.01	0.788309352518	False	6	1	1.71770597577
hsa-mir-4427	0.00108331222271	0.01	0.788309352518	False	4	2	1.35474801718
SGOL1	0.00108650366389	0.01	0.788309352518	False	6	1	-1.65360467094
MTMR14	0.00108923562882	0.01	0.788309352518	False	6	2	0.465189326326
NPR1	0.00108923562882	0.01	0.788309352518	False	6	2	-0.588110310281
MCOLN3	0.00109247338467	0.01	0.788309352518	False	6	2	-2.43369167163
SPTY2D1	0.00109301347779	0.01	0.788309352518	False	6	2	-0.695774721118
DCSTAMP	0.00109652733648	0.01	0.788309352518	False	6	2	0.755093613065
OR4K5	0.00109652733648	0.01	0.788309352518	False	6	2	0.673400914721
HNRNPM	0.00110284206485	0.01	0.788309352518	False	6	1	-1.31863936163
BAX	0.00110737457934	0.01	0.788309352518	False	6	2	-0.995910425877
ZC2HC1A	0.00111101126533	0.01	0.788309352518	False	6	1	-1.6471539453
ZCCHC18	0.00111918046581	0.01	0.788309352518	False	6	1	-0.993982232805
C1QL3	0.00112734966629	0.01	0.788309352518	False	6	1	-1.88140716007
hsa-mir-885	0.00114368806725	0.01	0.788309352518	False	4	1	-1.53710129208
SVIP	0.00115185726773	0.01	0.788309352518	False	6	1	-0.993982232805
hsa-mir-6837	0.00116002646821	0.01	0.788309352518	False	4	1	-0.657694245067
DYRK1A	0.00116819566869	0.01	0.788309352518	False	6	1	0.0
DIS3L2	0.00117636486917	0.01	0.788309352518	False	6	1	-2.19507160061
SLC26A2	0.00118453406965	0.01	0.788309352518	False	6	1	-0.693541493894
CD52	0.00118648791142	0.01	0.788309352518	False	6	2	0.757670576689
PCNXL3	0.00119270327013	0.01	0.788309352518	False	6	1	-0.657694245067
PIM3	0.00120087247061	0.01	0.788309352518	False	6	1	-2.75170309989
DRD3	0.00121721087157	0.01	0.788309352518	False	6	1	-0.656153856598
FTO	0.00123354927253	0.01	0.788309352518	False	6	1	-0.202857548501
SCARB1	0.00123354927253	0.01	0.788309352518	False	6	1	-1.65167647787
UCKL1	0.00123354927253	0.01	0.788309352518	False	6	1	-0.657694245067
LRIT2	0.00124988767349	0.01	0.788309352518	False	6	1	-1.22314847479
hsa-mir-650	0.00125805687397	0.01	0.788309352518	False	4	1	0.0
USP35	0.00128256447541	0.01	0.788309352518	False	6	1	0.0
FKBP3	0.0012907336759	0.01	0.788309352518	False	6	1	0.0
STAC2	0.00129890287638	0.01	0.788309352518	False	6	1	-1.19443850401
hsa-mir-4711	0.00130707207686	0.01	0.788309352518	False	4	1	-1.88294754854
C1orf151-NBL1	0.00131524127734	0.01	0.788309352518	False	6	1	0.0
PDE11A	0.00132341047782	0.01	0.788309352518	False	6	1	-3.65588253717
KLF7	0.0013315796783	0.01	0.788309352518	False	6	1	0.962612362705
ATP13A3	0.00133974887878	0.01	0.788309352518	False	6	1	0.0
FAM179A	0.00135200137815	0.01	0.788309352518	False	6	2	-0.4384881347
MTERFD3	0.0013520026795	0.01	0.788309352518	False	6	1	-1.22314847479
POLR2H	0.0013520026795	0.01	0.788309352518	False	6	1	0.0
NUMA1	0.00136425648022	0.01	0.788309352518	False	6	1	0.0
PCBP4	0.00137651028094	0.01	0.788309352518	False	6	1	-0.536529671908
DLX4	0.00138876408166	0.01	0.788309352518	False	6	1	-2.27744637822
RSU1	0.00139693328214	0.01	0.788309352518	False	6	1	-1.78383281205
C5orf47	0.00140510248262	0.01	0.788309352518	False	6	1	-0.656153856598
MRPS9	0.0014132716831	0.01	0.788309352518	False	4	1	0.0
PCDHGA10	0.00142144088358	0.01	0.788309352518	False	6	1	0.0
AP3S1	0.00143777928454	0.011	0.831405642023	False	6	1	0.962612362705
C2orf68	0.00144594848502	0.012	0.831405642023	False	6	1	-1.31538849013
GAGE10	0.0014541176855	0.013	0.831405642023	False	6	1	0.0
ZNF77	0.00146228688598	0.013	0.831405642023	False	6	1	-1.65167647787
COX6B2	0.0014745406867	0.013	0.831405642023	False	6	1	-0.0373876372958
hsa-mir-3198-2	0.0014745406867	0.013	0.831405642023	False	4	1	0.0
IFNLR1	0.00148679448742	0.013	0.831405642023	False	6	1	-2.62119876583
TPCN2	0.0014949636879	0.013	0.831405642023	False	6	1	0.0
TBC1D2B	0.00150313288838	0.013	0.831405642023	False	6	1	0.0
SIRT6	0.00151130208886	0.013	0.831405642023	False	6	1	-1.12235013802
HMGB2	0.00151947128934	0.013	0.831405642023	False	6	1	0.0
EXOSC6	0.00152764048983	0.013	0.831405642023	False	6	1	-1.768296869
C1QTNF4	0.00153580969031	0.013	0.831405642023	False	6	1	0.0
EIF3J	0.00154397889079	0.013	0.831405642023	False	6	1	-0.693150023227
PTPRB	0.00156031729175	0.013	0.831405642023	False	6	1	-2.53289997682
PANK1	0.00156848649223	0.013	0.831405642023	False	6	1	-0.657694245067
FOXP2	0.00158482489319	0.013	0.831405642023	False	6	1	-1.65206428248
DSCR4	0.00159299409367	0.013	0.831405642023	False	6	1	-1.65264121868
RPS6KB2	0.00160116329415	0.013	0.831405642023	False	6	1	-3.29154962298
RBL2	0.00160933249463	0.013	0.831405642023	False	6	1	-0.657694245067
RBL1	0.00161750169511	0.013	0.831405642023	False	6	1	-0.657694245067
MED13	0.00162567089559	0.013	0.831405642023	False	6	1	-0.22604958159
OTX2	0.00163384009607	0.013	0.831405642023	False	6	1	-3.57957840518
hsa-mir-5584	0.00164200929655	0.013	0.831405642023	False	4	1	0.968106756542
STXBP5L	0.00165017849703	0.013	0.831405642023	False	6	1	-1.31384810167
RNMTL1	0.00166243229775	0.013	0.831405642023	False	6	1	0.609655850591
hsa-mir-2276	0.00166243229775	0.013	0.831405642023	False	4	1	-1.99182085175
EYA3	0.00167468609847	0.013	0.831405642023	False	6	1	0.0
NANP	0.00168285529895	0.013	0.831405642023	False	6	1	-0.939593675148
PDZD7	0.00169102449943	0.013	0.831405642023	False	6	1	-1.09691959496
UBLCP1	0.00169919369991	0.013	0.831405642023	False	6	1	0.0
DEFB4A	0.00170736290039	0.013	0.831405642023	False	6	1	0.0
KIAA1143	0.00171553210087	0.013	0.831405642023	False	6	1	-3.0531251426
UCN	0.00173187050183	0.013	0.831405642023	False	6	1	-2.05460478721
CXCL11	0.00174003970231	0.013	0.831405642023	False	6	1	-0.948020603142
EXOC4	0.00174820890279	0.013	0.831405642023	False	6	1	-1.53891774401
SYT5	0.00175637810328	0.013	0.831405642023	False	6	1	1.36711071
DCHS1	0.00176454730376	0.013	0.831405642023	False	6	1	-2.43326160429
hsa-mir-6788	0.00177271650424	0.013	0.831405642023	False	4	1	-0.759248781023
PGM1	0.00178088570472	0.013	0.831405642023	False	6	1	-2.62285253173
ASIP	0.00179722410568	0.013	0.831405642023	False	6	1	-1.59721895492
GFPT1	0.00179722410568	0.013	0.831405642023	False	6	1	0.0
TMEM17	0.00179722410568	0.013	0.831405642023	False	6	1	-0.197837027971
RIMS1	0.00181356250664	0.013	0.831405642023	False	6	1	-1.6501360894
MRPS34	0.00182173170712	0.013	0.831405642023	False	6	1	-1.22525330347
LDB3	0.0018299009076	0.013	0.831405642023	False	6	1	-1.45125494245
SAP130	0.00184623930856	0.013	0.831405642023	False	6	1	-1.31384810167
C1orf174	0.00185440850904	0.013	0.831405642023	False	6	1	-0.657694245067
SLC7A5	0.00187074691	0.013	0.831405642023	False	6	1	-1.82385112046
DDX21	0.00187074691	0.013	0.831405642023	False	6	1	-1.09648361851
SLC6A14	0.00188708531096	0.013	0.831405642023	False	6	1	-0.994946973609
hsa-mir-3940	0.00190750831216	0.015	0.831405642023	False	4	1	-0.932710349206
ASCL2	0.00190750831216	0.015	0.831405642023	False	6	1	-0.829010922269
SNX18	0.00190750831216	0.015	0.831405642023	False	6	1	0.465189326322
SRSF9	0.00190750831216	0.015	0.831405642023	False	6	1	0.0
hsa-mir-29c	0.00192793131336	0.015	0.831405642023	False	4	1	-0.656153856598
HDHD3	0.00193610051384	0.015	0.831405642023	False	6	1	-3.29336607491
NRG1	0.00194426971432	0.015	0.831405642023	False	6	1	-0.537387637296
BEX1	0.0019524389148	0.015	0.831405642023	False	6	1	-2.26038660151
SLC13A5	0.00196060811528	0.015	0.831405642023	False	6	1	-0.759363049781
MAGEB6	0.00196877731576	0.015	0.831405642023	False	6	1	-0.995910425877
LLPH	0.00198511571672	0.015	0.831405642023	False	6	1	-1.31538849013
CTBP1	0.00198511571672	0.015	0.831405642023	False	6	1	-2.41382261375
P2RY12	0.00200962331817	0.015	0.831405642023	False	6	1	-0.329010922269
ENTPD6	0.00200962331817	0.015	0.831405642023	False	6	1	-2.76210821017
OMD	0.00200962331817	0.015	0.831405642023	False	6	1	-1.35347586035
LAPTM5	0.00202596171913	0.015	0.831405642023	False	6	1	-1.53029725382
KCNG2	0.00203413091961	0.015	0.831405642023	False	6	1	-1.69250491874
hsa-mir-3646	0.00204230012009	0.015	0.831405642023	False	4	1	-3.43202630513
STRN3	0.00205046932057	0.015	0.831405642023	False	6	1	0.0
TMEM237	0.00206680772153	0.015	0.831405642023	False	6	1	0.0
OR11A1	0.00207497692201	0.015	0.831405642023	False	6	1	0.0
CHKB	0.00208314612249	0.015	0.831405642023	False	6	1	-2.98886654842
LGALS8	0.00209131532297	0.015	0.831405642023	False	6	1	0.0
hsa-mir-4787	0.00209948452345	0.015	0.831405642023	False	4	1	-2.7156464142
NonTargetingControlGuideForHuman_0707	0.00210765372393	0.015	0.831405642023	False	1	1	6.28277673003
ZFPM2	0.00211582292441	0.015	0.831405642023	False	6	1	-2.2180954484
MPZL2	0.00212399212489	0.015	0.831405642023	False	6	1	-0.657694245067
RNF8	0.00214033052585	0.015	0.831405642023	False	6	1	0.0
ZNF45	0.00214033052585	0.015	0.831405642023	False	6	1	0.0
GAK	0.00214033052585	0.015	0.831405642023	False	6	1	-3.19458584774
